TR1,TR2,TP1,TP2
44351211,216060196,44284455,215993621
44329251,215898354,44262476,215831773
44284937,216012819,44218150,215946231
44449013,216039695,44382254,215973131
44481573,216086013,44414790,216019419
44393316,216057512,44326567,215990940
44376802,216065854,44310020,215999262
44547182,215898013,44480420,215831442
44208681,216029700,44141892,215963095
44294034,216053378,44227271,215986798
44305125,216053531,44238382,215986971
44336678,216024025,44269931,215957466
44352932,216026214,44286171,215959644
44449640,216052392,44382883,215985816
44565356,215928494,44498579,215861908
44474166,215840990,44407411,215774410
44155125,216013591,44088369,215947019
44193497,215925055,44126722,215858471
44291812,216003907,44225029,215937308
44131659,216049872,44064892,215983285
44052477,216048160,43985699,215981571
44035738,216085363,43968960,216018790
44051357,215992937,43984589,215926371
44101355,216064272,44034605,215997717
44081685,216046585,44014917,215980011
44046574,215935252,43979815,215868690
44027219,216014011,43960443,215947437
44068226,215934607,44001463,215868030
44074986,216025105,44008231,215958550
44116090,216052630,44049330,215986054
44228796,216006471,44162040,215939908
44131543,215916348,44064764,215849769
44298981,215996694,44232218,215930139
44067085,216091394,44000317,216024819
43975467,215952599,43908714,215886037
44107632,215956632,44040868,215890064
43877353,216043038,43810587,215976471
44026979,215937947,43960235,215871389
43993315,215979829,43926531,215913245
44174558,216165178,44107790,216098594
44380803,215922057,44314033,215855485
44053521,216130576,43986741,216063983
44238286,216028746,44171510,215962162
44254157,215989325,44187375,215922739
44299699,216048219,44232941,215981645
44001188,216001145,43934416,215934556
43991426,215926418,43924657,215859838
43999079,215983773,43932319,215917209
43981140,215932624,43914351,215866028
44015986,216115347,43949216,216048782
43921874,215984702,43855094,215918126
44011178,215916382,43944414,215849814
43991926,215972493,43925169,215905930
44058651,216089084,43991872,216022501
44097655,215884179,44030884,215817609
44044459,216079699,43977699,216013141
44267167,215924072,44200414,215857505
44331113,215924640,44264355,215858071
44294126,215963675,44227372,215897106
44244343,215930009,44177584,215863433
44120231,215933803,44053476,215867225
44152801,216039467,44086042,215972895
44118380,215993502,44051625,215926932
44096351,216134335,44029586,216067745
44013404,215838409,43946626,215771812
44185848,215927059,44119080,215860488
44299390,215876510,44232609,215809922
44361787,215886294,44295015,215819717
44204118,216050091,44137358,215983530
44193450,216122200,44126688,216055638
44097382,216097964,44030608,216031386
43968550,215952866,43901781,215886298
43974368,216016172,43907601,215949600
44010929,215985242,43944170,215918671
44036798,215878480,43970036,215811906
43961824,216013355,43895044,215946784
43992341,215935220,43925574,215868651
44090024,216029015,44023256,215962456
44002930,215909771,43936177,215843214
44097227,216018234,44030452,215951669
44009822,215899292,43943063,215832738
43962354,216129549,43895583,216062990
44017361,215970620,43950584,215904047
43965311,216086666,43898547,216020097
44005919,216184294,43939145,216117729
43948241,216103738,43881458,216037167
43971126,216082382,43904354,216015818
43921846,216004183,43855082,215937610
43917552,215991063,43850787,215924496
43954782,216042914,43887994,215976354
43993072,216058900,43926305,215992336
44023671,216013958,43956907,215947401
44047601,215872790,43980835,215806223
43947539,216107002,43880760,216040429
43921650,215932193,43854885,215865614
43991924,215981213,43925153,215914636
44004368,216087546,43937598,216020976
43922093,215876945,43855329,215810387
44035324,215935756,43968562,215869188
44022042,215852775,43955272,215786214
43912492,215870682,43845736,215804116
44071210,216029914,44004448,215963350
43919178,216008383,43852398,215941814
44019567,216032409,43952805,215965841
43988370,215920748,43921613,215854190
44089251,216028781,44022459,215962205
43879344,216094289,43812574,216027728
44030954,215943184,43964199,215876630
44011022,216099328,43944253,216032754
43918333,216010239,43851573,215943683
43961902,215956953,43895126,215890386
43975765,216064445,43908988,215997867
44003882,216095699,43937124,216029142
43941348,216098857,43874567,216032284
44040051,216061592,43973291,215995021
44002025,215922451,43935272,215855895
43992115,215993295,43925362,215926733
44001131,215911052,43934372,215844501
43922150,215876888,43855399,215810330
44081774,215899548,44015019,215832978
44003861,216091126,43937079,216024555
44044248,215931456,43977465,215864872
43920357,215928858,43853603,215862299
44036768,216003414,43970010,215936864
44010419,215842389,43943658,215775821
43931398,216004862,43864615,215938298
44035677,216078245,43968894,216011683
43880290,216097923,43813550,216031390
