TR1,TR2,TP1,TP2
44030241,215950937,43963451,215884511
43880552,216061225,43813746,215994776
43955098,216048601,43888303,215982182
43989625,216060172,43922813,215993735
44027217,216168981,43960427,216102575
44061931,215931023,43995138,215864597
44061927,216082048,43995124,216015641
44000518,215908978,43933711,215842554
44000034,215845454,43933235,215779038
44020595,216034812,43953802,215968397
44034526,215959455,43967721,215893026
43973715,215975697,43906923,215909293
44077786,216054941,44010996,215988518
44060547,215927792,43993746,215861373
44319870,216100594,44253056,216034178
44115932,215988114,44049130,215921700
44270489,216103376,44203702,216036967
44244880,216064974,44178094,215998576
44064699,215925679,43997901,215859269
44031044,215966998,43964263,215900604
44031816,215949358,43965012,215882936
44033122,216174859,43966316,216108446
44297632,215949261,44230822,215882848
44321578,215981124,44254773,215914710
44214458,215975077,44147654,215908678
44207828,215849615,44141015,215783212
44205414,216021493,44138620,215955098
44092401,215961984,44025598,215895567
43961824,216051069,43895036,215984672
44042727,216056196,43975908,215989785
43913188,216093575,43846383,216027164
43986412,215989640,43919608,215923220
43980799,216009066,43913991,215942657
44010457,215965075,43943657,215898663
44023254,216166795,43956461,216100394
44144688,215964494,44077878,215898064
44107943,216081596,44041142,216015193
44172136,215930887,44105332,215864472
44157915,216091525,44091125,216025125
44249661,215920930,44182854,215854531
44065954,215851205,43999145,215784798
44074761,215973482,44007950,215907063
44008305,215983093,43941505,215916687
44013113,216112432,43946293,216046023
44156705,215961659,44089912,215895263
43931719,216012560,43864936,215946169
44065194,215923132,43998386,215856726
44234559,215994906,44167748,215928513
44309292,215976493,44242493,215910100
44010334,216034305,43943530,215967906
44210082,216039364,44143264,215972958
44106226,216010106,44039415,215943694
43955752,216007996,43888939,215941592
44036203,216023289,43969395,215956885
43881703,215924352,43814887,215857945
43990945,216067014,43924143,216000607
43995298,215994570,43928495,215928158
43949921,216104456,43883117,216038047
43953105,216054176,43886299,215987759
44349409,216066961,44282608,216000543
44401566,215960531,44334756,215894114
44181810,216050235,44114998,215983822
44439663,215926001,44372861,215859601
44426094,216087028,44359301,216020626
44486182,216029505,44419383,215963098
44265648,216122027,44198853,216055632
44289360,215948299,44222574,215881904
44303432,216078610,44236629,216012216
44217143,216065563,44150346,215999177
44485566,215996313,44418762,215929922
44441884,215924809,44375086,215858404
44649633,216039617,44582832,215973215
44453936,215929118,44387135,215862736
44271593,215957894,44204785,215891479
44201389,216093620,44134587,216027219
44276148,215953839,44209342,215887436
44174713,216007639,44107914,215941255
44422882,215952012,44356071,215885598
44569585,215927142,44502788,215860751
44317932,216121466,44251123,216055060
44325869,215897482,44259047,215831059
44331249,216086134,44264440,216019727
44272665,216074062,44205860,216007655
44225404,216013277,44158604,215946884
44353821,216058434,44287017,215992035
44297399,216060597,44230578,215994185
44298791,216063305,44231987,215996889
44241875,215996306,44175083,215929901
44297643,215874479,44230838,215808085
44239795,215927727,44172991,215861325
44208088,215958932,44141287,215892520
44032037,215951177,43965230,215884763
44293286,216022207,44226479,215955802
44147041,216171004,44080234,216104607
44241961,215929143,44175148,215862743
44293812,215998126,44227004,215931724
44244291,215989267,44177474,215922877
44136397,216109959,44069595,216043571
44316242,216121617,44249426,216055214
44291832,215964780,44225024,215898376
44094445,216092009,44027653,216025619
43963130,216090716,43896327,216024326
44184410,215985669,44117614,215919270
44241764,216013815,44174977,215947420
44248928,215986175,44182123,215919776
44318556,215979017,44251759,215912612
44269367,216039456,44202568,215973065
44184945,216095721,44118124,216029327
44272110,216012144,44205298,215945746
44287468,215943542,44220666,215877140
44359062,215940048,44292254,215873642
44168558,216087052,44101751,216020626
44238122,215933485,44171322,215867094
44251377,216130689,44184564,216064271
44181660,215975608,44114860,215909220
44085821,215959321,44019022,215892931
44129724,215987107,44062915,215920708
44215094,216031788,44148285,215965386
44102375,216088715,44035563,216022297
44174010,216059562,44107190,215993158
44243172,216078464,44176371,216012060
44180739,216132697,44113929,216066301
44186415,215997965,44119638,215931601
44120487,215988149,44053686,215921753
44124736,216057614,44057931,215991232
44137773,216017980,44070961,215951571
44209177,216084294,44142380,216017895
44215023,215944827,44148212,215878417
