TR1,TR2,TP1,TP2
44024240,216028840,43957818,215961168
43922307,216088269,43855877,216020605
44035422,215956212,43968971,215888546
44005113,215919450,43938683,215851783
44015721,215933933,43949271,215866263
44091143,215843653,44024723,215775993
44107400,216151499,44040972,216083832
43996750,215930883,43930318,215863218
43971127,216039960,43904698,215972297
43997295,215871460,43930841,215803793
44031130,216014252,43964698,215946598
44072590,216073661,44006157,216006002
43951726,215925730,43885289,215858066
44061775,216045574,43995344,215977905
44014093,216055361,43947660,215987699
43983855,215877730,43917427,215810065
44076546,216070735,44010121,216003070
44029387,216121980,43962962,216054325
43955556,215922911,43889130,215855260
43920671,216060714,43854223,215993057
44067000,215995797,44000582,215928136
43980419,216168898,43914002,216101245
43925143,215959985,43858703,215892329
43953882,216039794,43887449,215972134
43926257,216078183,43859819,216010511
43992149,215932407,43925710,215864747
43956348,215901648,43889930,215833988
44100236,215958473,44033806,215890804
43952692,216117791,43886268,216050124
43956640,216047795,43890189,215980128
43952300,215901086,43885877,215833428
43932375,215933300,43865934,215865641
44029696,216121174,43963264,216053504
43998990,215932734,43932557,215865074
43946733,216098153,43880293,216030483
44112592,215955831,44046158,215888176
44078319,216058712,44011896,215991057
43966765,215976223,43900339,215908563
43944770,215997708,43878337,215930046
44033917,216015572,43967484,215947907
43991542,215989852,43925114,215922186
44029035,215961585,43962586,215893909
43936431,216010150,43869992,215942481
44021481,216129896,43955046,216062231
44049130,216115043,43982709,216047382
44025625,215842103,43959185,215774439
43962650,216023354,43896207,215955686
43996403,215925593,43929975,215857933
44037331,216021883,43970902,215954221
43882661,216032175,43816227,215964507
43913867,215956922,43847430,215889269
43932199,216014896,43865750,215947225
43953517,216057071,43887064,215989395
43992753,216048029,43926323,215980367
44072644,215977355,44006219,215909692
43989805,216060210,43923363,215992531
43963283,215841459,43896845,215773805
43970031,216039015,43903587,215971345
44077101,216010273,44010674,215942611
43958881,216017393,43892451,215949727
44044463,215951275,43978009,215883601
44090177,215970046,44023751,215902399
43989029,216002099,43922582,215934427
44030186,215956311,43963760,215888662
43911160,216067662,43844732,216000008
44004191,215974642,43937740,215906977
44040391,216103800,43973965,216036153
44002818,215922752,43936391,215855102
43918673,216085228,43852238,216017583
44057782,215928717,43991356,215861066
44091438,216043558,44024996,215975890
44048794,216009909,43982353,215942246
43952347,215846249,43885902,215778597
43935196,215977594,43868752,215909924
44019921,216110455,43953494,216042799
43926446,215934109,43860014,215866450
44065946,215921075,43999514,215853414
43986294,216008404,43919856,215940746
43997777,216051703,43931342,215984047
44100399,215963943,44033945,215896273
43948013,215917152,43881583,215849491
44037349,216173925,43970910,216106267
44061640,215988353,43995217,215920696
43957929,215912360,43891482,215844695
44050857,216100533,43984402,216032855
44001427,215926707,43934989,215859053
43926886,216005868,43860447,215938202
43997732,215988271,43931284,215920604
43964597,216105371,43898171,216037707
43998634,215928483,43932195,215860822
44033193,215959463,43966759,215891799
44000079,215976704,43933644,215909041
44031364,215964367,43964938,215896700
44052420,215874702,43985989,215807036
44020260,216049714,43953811,215982044
43938473,215937447,43872038,215869783
43937674,215982264,43871250,215914614
43909253,215884737,43842825,215817083
43997583,216052410,43931148,215984753
43912903,216027003,43846467,215959353
43941419,215990831,43874980,215923157
43963203,216041208,43896769,215973565
43932581,215926452,43866132,215858779
44006278,215997122,43939847,215929466
44098411,215942375,44031969,215874709
44082501,216075019,44016068,216007355
44094672,216055162,44028230,215987504
44194281,216035429,44127855,215967767
44172026,215955802,44105600,215888134
44121126,216013882,44054689,215946202
44230926,215994698,44164490,215927026
44134821,215992498,44068386,215924827
44160642,215903186,44094213,215835518
44064181,216013988,43997754,215946315
44200226,215935274,44133772,215867614
44061745,215935527,43995305,215867855
44126978,215926095,44060555,215858430
44158399,215968908,44091988,215901249
44122705,215936004,44056282,215868335
44163202,216130520,44096779,216062846
44120140,216016392,44053720,215948724
44208067,215850666,44141642,215782973
44191498,216074577,44125079,216006902
44210746,216008748,44144324,215941062
44177786,215974641,44111359,215906950
44207791,216148394,44141351,216080721
44170220,216196718,44103770,216129044
44198653,216143722,44132223,216076035
