Timestamp,True_X,True_Y,True_Z,Calc_X,Calc_Y,A0_True_Distance,A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_AI_Dist,A0_Final_Filtered_Dist,A1_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_AI_Dist,A1_Final_Filtered_Dist,A2_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_AI_Dist,A2_Final_Filtered_Dist,A3_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_AI_Dist,A3_Final_Filtered_Dist,A4_True_Distance,A4_Raw_Dist,A4_RX_Power,A4_FP_Power,A4_Quality,A4_AI_Dist,A4_Final_Filtered_Dist,A5_True_Distance,A5_Raw_Dist,A5_RX_Power,A5_FP_Power,A5_Quality,A5_AI_Dist,A5_Final_Filtered_Dist,A6_True_Distance,A6_Raw_Dist,A6_RX_Power,A6_FP_Power,A6_Quality,A6_AI_Dist,A6_Final_Filtered_Dist,A7_True_Distance,A7_Raw_Dist,A7_RX_Power,A7_FP_Power,A7_Quality,A7_AI_Dist,A7_Final_Filtered_Dist
1776464357.099215,2.667,0.6985,1.2319,2.670891957770267,0.9402383117181597,0.6858,0.86,-57.31,-76.26,110.32,1.0446550483450283,1.0538902198694724,1.143,1.31,-56.46,-74.42,192.83,1.3170605071101233,1.331731205876136,2.54,2.36,-57.44,-73.32,144.66,2.5520180778912125,2.551351610248985,2.66065,2.44,-58.49,-74.24,127.22,2.7059022466097895,2.711725553628916,0.49529999999999996,0.38,-55.66,-73.1,169.46,0.5452502046270001,0.5467981617208731,1.0922,1.42,-56.45,-88.01,40.98,1.2755219725423887,1.27567160202222,2.5019,2.31,-57.54,-78.2,146.86,2.499147115776773,2.514011295042959,2.6162,2.34,-59.75,-86.53,111.12,2.4829421109098737,2.4880265450922248
1776464357.3213623,2.667,0.6985,1.2319,2.6952436358233,0.8894532522303816,0.6858,0.8,-58.68,-75.4,134.34,0.8323185267326338,0.885140588698057,1.143,1.31,-57.27,-75.13,167.96,1.3148388274226235,1.3167498738977605,2.54,2.42,-59.82,-79.57,161.29,2.57423596196052,2.5714816821965356,2.66065,2.42,-57.5,-74.53,128.81,2.6842953992776906,2.692890208104718,0.49529999999999996,0.38,-55.75,-74.05,168.07,0.5463250782959816,0.5478077553939794,1.0922,1.44,-56.61,-90.0,63.69,1.1926726888760257,1.2110118661037073,2.5019,2.31,-57.8,-77.34,209.7,2.469743446913242,2.4826987464762613,2.6162,2.43,-60.61,-84.79,103.47,2.621430000854323,2.59640931261558
1776464357.4554958,2.667,0.6985,1.2319,2.68780568669438,0.9095808551877282,0.6858,0.82,-58.72,-73.64,110.6,0.7993174325406611,0.8143286903671256,1.143,1.33,-56.34,-73.63,128.44,1.414436510431469,1.3896495234518322,2.54,2.34,-57.7,-75.5,141.47,2.553508730641894,2.56012127461332,2.66065,2.38,-57.89,-75.18,94.3,2.6543957134204734,2.664600505710518,0.49529999999999996,0.38,-55.66,-73.13,132.0,0.537968004929013,0.541089400197906,1.0922,1.44,-57.2,-89.12,80.57,1.2078519028985801,1.2070255138084292,2.5019,2.29,-58.84,-77.21,135.03,2.460323455480951,2.466572415050801,2.6162,2.35,-57.65,-79.49,144.64,2.455214046304604,2.4946705749117117
1776464357.5858908,2.667,0.6985,1.2319,2.6899560046768993,0.9010935301379609,0.6858,0.81,-60.1,-76.21,128.16,0.7615084650098548,0.7699802118675709,1.143,1.33,-56.79,-75.0,225.3,1.4272102934471407,1.4183734250559283,2.54,2.33,-57.37,-73.93,167.82,2.544889106993068,2.5500742943395585,2.66065,2.46,-58.9,-75.64,139.44,2.6802379985767235,2.6766294517276794,0.49529999999999996,0.37,-56.21,-74.04,190.79,0.5414650332350674,0.5419022007107183,1.0922,1.42,-56.97,-89.18,69.09,1.1951951375023764,1.196586251821798,2.5019,2.31,-57.95,-78.17,172.29,2.4511321889611697,2.455341450734347,2.6162,2.31,-58.83,-81.57,113.81,2.466936774652134,2.4763823970531833
1776464357.8432016,2.667,0.6985,1.2319,2.69265551955586,0.9244684746999652,0.6858,0.86,-58.68,-74.6,101.02,0.9344381371255186,0.8893656654116824,1.143,1.31,-56.63,-77.65,160.04,1.3739815582044186,1.3856313861414926,2.54,2.32,-57.98,-72.0,143.53,2.5425212553491283,2.54563418983988,2.66065,2.47,-59.28,-75.66,141.72,2.6981591411548487,2.693728879286715,0.49529999999999996,0.36,-56.03,-74.61,166.46,0.5344653214600441,0.5368466445144994,1.0922,1.44,-57.63,-88.72,72.28,1.2200035162821852,1.2124706716860338,2.5019,2.41,-61.31,-90.72,104.83,2.594781233706626,2.5651649778507566,2.6162,2.33,-57.89,-76.42,157.96,2.464031664690007,2.4699881670610497
1776464358.0436578,2.667,0.6985,1.2319,2.6682762173548076,0.9104944234473167,0.6858,0.86,-58.34,-74.15,155.64,1.0466086816197144,1.0118364506994437,1.143,1.33,-57.55,-75.66,225.15,1.409116319810551,1.4045383747007878,2.54,2.32,-60.21,-74.91,123.22,2.5361870268335034,2.5395772194327617,2.66065,2.51,-58.16,-80.46,84.82,2.702941951315178,2.702517848248734,0.49529999999999996,0.36,-56.92,-74.77,144.78,0.5244416002470847,0.5274104055739076,1.0922,1.44,-58.67,-89.12,80.45,1.2183490676131796,1.2158166736034535,2.5019,2.38,-59.5,-78.74,131.25,2.516386224401188,2.5317695770868975,2.6162,2.42,-59.21,-76.9,181.67,2.4567591928033754,2.4614939763152144
1776464358.178116,2.667,0.6985,1.2319,2.662472809396782,0.935762892673947,0.6858,0.83,-58.94,-78.57,107.92,0.9081629267609123,0.9345735162347515,1.143,1.3,-57.46,-79.04,137.96,1.2965046340364224,1.3218884163438025,2.54,2.46,-57.48,-76.79,121.75,2.5860020167747066,2.5756901944688004,2.66065,2.51,-59.53,-90.41,59.93,2.5862188468172302,2.6145666732614896,0.49529999999999996,0.39,-56.43,-74.54,131.44,0.5355745492812766,0.5335528739907045,1.0922,1.44,-57.4,-88.72,65.62,1.2278918236246836,1.2244731833299654,2.5019,2.38,-58.86,-93.03,100.8,2.458408957984574,2.4776454261663248,2.6162,2.33,-59.2,-75.61,161.36,2.482549727958629,2.478380895603968
1776464358.3097568,2.667,0.6985,1.2319,2.6960943367629895,0.9462879648011345,0.6858,0.81,-59.55,-75.8,158.11,0.7846149788109311,0.8207482823260114,1.143,1.32,-56.95,-74.73,171.67,1.4011996785751992,1.3805092308062024,2.54,2.34,-58.14,-76.04,126.62,2.5594184596458,2.564629766305465,2.66065,2.66,-57.89,-87.23,111.83,2.5471679324057446,2.562271987460323,0.49529999999999996,0.4,-56.33,-75.48,104.53,0.5447529260982504,0.542098545043409,1.0922,1.42,-56.66,-88.56,97.16,1.2370191823175343,1.2336785474730092,2.5019,2.48,-59.2,-93.26,71.54,2.519109282345703,2.5093718804258565,2.6162,2.29,-61.18,-76.95,152.14,2.57949198700541,2.5561014305726695
1776464358.4556677,2.667,0.6985,1.2319,2.721927347367551,0.9591756738003182,0.6858,0.84,-57.63,-74.77,107.6,0.8274520399690221,0.8233423736228181,1.143,1.32,-56.86,-75.86,190.88,1.4032135717026408,1.397596178019608,2.54,2.3,-60.12,-77.65,147.46,2.543144576882331,2.5492707710165656,2.66065,2.51,-63.48,-94.58,59.5,2.6255686481772478,2.6079071015462394,0.49529999999999996,0.39,-55.77,-74.43,191.04,0.5544076770786076,0.5516740879728121,1.0922,1.41,-56.6,-88.55,77.12,1.221532865224553,1.2244096136319411,2.5019,2.52,-60.42,-93.43,50.47,2.686159095910172,2.6443783456802086,2.6162,2.29,-59.91,-76.95,136.22,2.5428833040602092,2.549071823444682
1776464358.7278485,2.667,0.6985,1.2319,2.6915423655547404,0.9351355345916321,0.6858,0.88,-57.92,-75.7,136.81,1.035555298371382,0.983132165368519,1.143,1.33,-56.78,-74.89,185.83,1.4092205182663613,1.4069113138948846,2.54,2.38,-61.19,-77.63,151.21,2.5494807917991205,2.550073037639967,2.66065,3.12,-60.55,-82.42,193.1,2.628618396171136,2.622631155016107,0.49529999999999996,0.38,-57.49,-75.43,134.88,0.5453033283622263,0.547321995739782,1.0922,1.42,-56.69,-89.27,78.39,1.1882316174523275,1.1952230334894993,2.5019,2.73,-60.03,-90.14,57.54,2.5803698232694474,2.599762615341446,2.6162,2.34,-60.73,-80.05,167.08,2.5779301777319157,2.5761075445328045
1776464358.8641655,2.667,0.6985,1.2319,2.6770133118991235,0.9094679282344212,0.6858,0.84,-58.89,-76.15,121.19,1.0619260663225139,1.0498196923862029,1.143,1.3,-56.63,-74.41,165.36,1.3141654648861107,1.3339091241437655,2.54,2.32,-59.63,-74.86,98.59,2.546972173983121,2.548234988607554,2.66065,3.08,-57.67,-75.37,157.21,2.744068976737594,2.7174904234373027,0.49529999999999996,0.38,-55.98,-73.31,145.12,0.5423510941017683,0.5437110514478501,1.0922,1.41,-56.96,-88.77,82.17,1.2196201864033451,1.2127329448146091,2.5019,2.52,-59.1,-93.23,45.67,2.598790962443428,2.600556748805788,2.6162,2.27,-59.78,-78.69,126.62,2.483185388528336,2.5075445454184737
1776464359.0229201,2.667,0.6985,1.2319,2.6567384746889116,0.940366824912484,0.6858,0.86,-58.25,-75.14,134.62,1.0470097206649478,1.0517689741382452,1.143,1.3,-57.26,-76.02,172.04,1.3086154110941932,1.3123339598759962,2.54,2.25,-60.09,-77.04,153.93,2.5358629843409535,2.5390289836600277,2.66065,2.78,-58.66,-79.06,138.5,2.6557868916468914,2.6729914658059557,0.49529999999999996,0.4,-56.33,-73.19,131.03,0.5486838263060283,0.5475863100527465,1.0922,1.42,-56.88,-88.76,53.47,1.2013782199503389,1.2035078210519092,2.5019,2.55,-59.64,-96.86,25.25,2.609370225372029,2.608647333334428,2.6162,2.27,-59.36,-76.54,131.47,2.421643745652963,2.4424750031150673
1776464359.1714447,2.667,0.6985,1.2319,2.6879011044186707,0.9454297198706918,0.6858,0.84,-57.66,-73.8,143.28,1.0422052590736133,1.0484868466496684,1.143,1.34,-56.23,-76.67,186.29,1.412635341759581,1.3865890225321817,2.54,2.27,-58.66,-75.2,141.47,2.523782248180675,2.5273291231073567,2.66065,2.84,-59.23,-79.1,138.39,2.646293183213262,2.653855072718107,0.49529999999999996,0.37,-56.04,-73.5,165.36,0.5468555962323773,0.5472070064145841,1.0922,1.42,-56.23,-89.1,72.3,1.1886168078197201,1.1912911874294174,2.5019,2.48,-60.63,-92.87,70.21,2.729788618890756,2.7031474666764663,2.6162,2.35,-60.11,-79.49,108.33,2.5463462450328382,2.5206110092165193
