A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance,A4_Raw_Dist,A4_RX_Power,A4_FP_Power,A4_Quality,A4_True_Distance,A5_Raw_Dist,A5_RX_Power,A5_FP_Power,A5_Quality,A5_True_Distance,A6_Raw_Dist,A6_RX_Power,A6_FP_Power,A6_Quality,A6_True_Distance,A7_Raw_Dist,A7_RX_Power,A7_FP_Power,A7_Quality,A7_True_Distance
0.97,-61.32,-83.65,121.96,0.9652,1.15,-56.92,-75.44,191.04,1.1176,2.28,-62.96,-89.84,129.65,2.3114,3.07,-59.95,-78.74,141.93,2.3241,0.65,-56.73,-72.54,106.59,0.85725,0.86,-55.91,-75.32,96.77,1.04775,2.27,-60.98,-96.66,55.30,2.25425,2.01,-62.47,-98.83,39.33,2.2796499999999997
0.93,-61.27,-89.58,32.75,0.9652,1.23,-56.83,-77.12,176.46,1.1176,2.33,-65.29,-88.89,133.10,2.3114,3.07,-61.02,-79.38,123.41,2.3241,0.67,-57.23,-73.04,88.38,0.85725,0.88,-55.71,-73.74,104.95,1.04775,2.21,-61.72,-91.87,60.88,2.25425,2.13,-61.53,-94.57,37.50,2.2796499999999997
0.97,-61.80,-88.71,70.39,0.9652,1.27,-56.66,-80.24,143.61,1.1176,2.24,-63.44,-88.22,159.55,2.3114,3.04,-61.27,-79.61,163.46,2.3241,0.67,-57.60,-72.89,105.27,0.85725,0.87,-56.07,-73.76,102.68,1.04775,2.26,-59.94,-90.33,101.05,2.25425,2.11,-65.04,-93.38,67.67,2.2796499999999997
0.96,-59.35,-81.93,160.42,0.9652,1.27,-59.33,-80.85,181.85,1.1176,2.43,-62.17,-78.52,202.75,2.3114,2.96,-58.67,-73.67,165.32,2.3241,0.69,-55.52,-76.25,136.47,0.85725,0.86,-56.97,-76.58,119.53,1.04775,2.21,-60.18,-92.28,46.13,2.25425,2.12,-65.90,-90.51,111.05,2.2796499999999997
0.99,-58.58,-80.29,144.25,0.9652,1.25,-57.51,-78.77,161.50,1.1176,2.34,-66.55,-87.42,144.35,2.3114,2.33,-57.04,-84.32,91.53,2.3241,0.69,-55.78,-75.62,113.69,0.85725,0.82,-57.02,-76.75,123.83,1.04775,2.10,-60.61,-91.41,119.85,2.25425,2.18,-63.57,-84.19,149.90,2.2796499999999997
0.96,-61.89,-78.71,153.18,0.9652,1.26,-56.71,-81.50,173.40,1.1176,2.24,-62.83,-86.47,149.25,2.3114,2.19,-56.33,-75.66,159.43,2.3241,0.69,-57.82,-73.26,162.86,0.85725,0.86,-56.55,-74.58,100.52,1.04775,2.03,-58.44,-80.40,148.86,2.25425,2.11,-58.79,-75.86,179.12,2.2796499999999997
0.98,-59.35,-76.99,152.79,0.9652,1.26,-57.49,-80.84,199.85,1.1176,2.14,-62.71,-83.51,151.04,2.3114,2.17,-58.00,-76.60,150.29,2.3241,0.65,-57.51,-73.94,138.00,0.85725,0.84,-55.16,-75.37,128.72,1.04775,2.03,-57.57,-80.54,147.29,2.25425,2.06,-58.37,-75.44,164.25,2.2796499999999997
1.04,-58.18,-78.89,147.36,0.9652,1.33,-57.24,-80.82,144.67,1.1176,2.13,-61.47,-74.97,228.35,2.3114,2.25,-56.86,-80.58,139.29,2.3241,0.67,-58.94,-73.27,130.06,0.85725,0.88,-56.58,-74.99,102.07,1.04775,2.05,-57.41,-87.14,129.89,2.25425,2.01,-58.57,-73.97,192.46,2.2796499999999997
1.07,-58.33,-78.07,151.39,0.9652,1.34,-56.57,-77.13,150.89,1.1176,2.08,-58.78,-80.25,135.36,2.3114,2.35,-56.03,-84.05,142.50,2.3241,0.66,-58.77,-77.38,107.62,0.85725,0.86,-56.00,-74.25,129.33,1.04775,2.09,-57.91,-89.55,128.62,2.25425,1.99,-58.70,-74.68,184.50,2.2796499999999997
1.01,-61.10,-88.62,167.45,0.9652,1.25,-57.22,-75.39,137.37,1.1176,2.09,-58.17,-76.44,185.12,2.3114,2.29,-57.69,-90.95,87.67,2.3241,0.65,-58.30,-73.44,128.19,0.85725,0.89,-55.59,-73.81,132.53,1.04775,2.00,-59.72,-94.92,29.04,2.25425,2.07,-59.53,-76.40,155.50,2.2796499999999997
1.05,-60.67,-83.44,147.92,0.9652,1.28,-56.57,-77.21,135.53,1.1176,2.11,-59.04,-74.14,228.45,2.3114,2.22,-60.16,-94.98,30.50,2.3241,0.67,-57.10,-75.57,104.75,0.85725,0.85,-56.04,-73.30,131.03,1.04775,2.02,-61.24,-96.84,56.63,2.25425,2.07,-59.42,-78.97,124.16,2.2796499999999997
1.02,-63.55,-81.20,173.46,0.9652,1.27,-56.46,-77.10,158.93,1.1176,2.13,-57.63,-76.83,138.12,2.3114,2.34,-59.02,-84.28,143.96,2.3241,0.68,-56.99,-75.27,110.70,0.85725,0.87,-56.90,-74.34,129.53,1.04775,2.59,-58.52,-92.96,48.00,2.25425,2.07,-62.42,-85.02,124.29,2.2796499999999997
1.06,-61.37,-88.32,128.08,0.9652,1.23,-58.75,-75.12,189.67,1.1176,2.16,-60.34,-76.27,113.61,2.3114,2.67,-58.66,-79.59,169.04,2.3241,0.71,-57.43,-74.78,78.20,0.85725,0.87,-56.47,-73.80,94.02,1.04775,2.20,-59.44,-94.54,73.45,2.25425,2.06,-62.30,-87.22,174.15,2.2796499999999997
1.29,-63.40,-86.21,111.00,0.9652,1.27,-60.13,-74.71,132.09,1.1176,2.28,-60.54,-91.99,93.75,2.3114,2.89,-63.11,-88.76,148.50,2.3241,0.78,-56.72,-75.67,161.25,0.85725,0.87,-56.21,-75.74,77.38,1.04775,2.11,-60.21,-101.32,29.00,2.25425,2.58,-63.31,-80.22,142.14,2.2796499999999997
0.82,-61.18,-97.37,43.00,0.9652,1.14,-57.50,-72.81,196.29,1.1176,2.14,-65.06,-95.51,71.45,2.3114,3.13,-61.45,-98.91,24.40,2.3241,0.83,-56.65,-78.20,168.71,0.85725,0.87,-56.27,-77.47,133.81,1.04775,3.16,-61.02,-79.98,203.55,2.25425,2.54,-65.28,-80.59,144.25,2.2796499999999997
0.85,-61.97,-93.12,100.81,0.9652,1.20,-58.05,-74.42,227.90,1.1176,2.30,-59.43,-82.99,228.50,2.3114,2.84,-61.96,-89.61,119.50,2.3241,0.87,-56.53,-76.45,139.31,0.85725,0.88,-55.32,-71.81,131.75,1.04775,2.34,-60.62,-99.17,42.60,2.25425,2.42,-65.09,-83.91,138.60,2.2796499999999997
0.88,-60.82,-89.63,73.40,0.9652,1.21,-59.21,-74.35,176.62,1.1176,2.23,-63.59,-88.55,106.60,2.3114,3.18,-61.50,-86.46,167.95,2.3241,0.89,-56.02,-76.59,157.79,0.85725,0.89,-55.66,-72.22,145.94,1.04775,3.19,-61.44,-80.56,198.60,2.25425,2.13,-67.53,-92.16,61.88,2.2796499999999997
0.94,-59.73,-90.33,65.36,0.9652,1.14,-58.76,-77.51,216.60,1.1176,2.15,-65.05,-89.39,142.06,2.3114,3.17,-59.27,-76.90,133.47,2.3241,0.91,-56.61,-79.85,144.57,0.85725,0.89,-55.63,-74.17,160.25,1.04775,3.12,-61.11,-78.54,209.60,2.25425,2.25,-68.18,-89.91,130.50,2.2796499999999997
0.95,-60.18,-92.41,81.96,0.9652,1.07,-57.73,-75.54,227.25,1.1176,2.22,-66.20,-88.74,190.56,2.3114,3.27,-61.10,-88.45,176.95,2.3241,0.93,-57.50,-82.20,160.17,0.85725,0.88,-57.00,-77.74,128.47,1.04775,3.29,-61.95,-80.49,254.06,2.25425,2.15,-66.50,-83.84,201.75,2.2796499999999997
1.15,-61.25,-83.12,134.92,0.9652,1.00,-56.97,-77.16,210.25,1.1176,2.25,-67.29,-92.36,125.87,2.3114,2.59,-63.59,-98.53,26.85,2.3241,0.87,-57.38,-79.76,120.75,0.85725,0.89,-55.26,-72.22,149.19,1.04775,3.02,-62.37,-96.41,54.94,2.25425,2.19,-65.70,-88.57,148.35,2.2796499999999997
1.20,-61.10,-80.44,181.75,0.9652,1.00,-57.48,-72.99,197.50,1.1176,2.25,-65.16,-88.88,192.56,2.3114,2.79,-65.84,-92.72,89.62,2.3241,0.80,-57.65,-75.86,136.59,0.85725,0.91,-56.26,-72.89,143.28,1.04775,3.39,-62.20,-80.11,189.80,2.25425,2.14,-65.98,-89.25,144.65,2.2796499999999997
1.24,-61.95,-75.66,276.56,0.9652,1.18,-58.03,-75.09,193.71,1.1176,2.39,-62.91,-86.73,176.56,2.3114,2.70,-63.51,-95.96,84.62,2.3241,0.80,-58.10,-80.08,108.00,0.85725,0.92,-55.06,-71.84,170.75,1.04775,3.33,-64.87,-87.59,159.45,2.25425,2.19,-65.77,-91.31,95.54,2.2796499999999997
1.26,-62.24,-75.59,183.33,0.9652,0.94,-58.25,-74.80,150.29,1.1176,2.28,-64.30,-89.10,130.12,2.3114,2.18,-63.64,-103.67,24.85,2.3241,0.78,-57.98,-80.22,137.04,0.85725,0.96,-55.47,-73.00,126.11,1.04775,3.36,-65.95,-90.33,127.85,2.25425,2.24,-67.44,-93.08,70.45,2.2796499999999997
1.20,-63.96,-78.48,220.80,0.9652,0.95,-57.81,-76.28,191.04,1.1176,2.22,-71.19,-97.23,79.12,2.3114,3.05,-65.09,-88.79,148.69,2.3241,1.30,-59.13,-82.99,87.53,0.85725,0.98,-55.54,-74.86,161.18,1.04775,3.62,-63.71,-85.08,172.81,2.25425,2.29,-67.58,-89.14,146.50,2.2796499999999997
1.12,-63.63,-81.31,133.89,0.9652,0.96,-57.34,-75.01,163.50,1.1176,2.27,-67.12,-89.80,134.70,2.3114,3.02,-68.59,-103.29,20.44,2.3241,0.90,-56.96,-77.10,153.00,0.85725,1.01,-55.68,-73.95,160.36,1.04775,2.90,-63.53,-81.81,162.50,2.25425,2.24,-65.29,-82.37,187.20,2.2796499999999997
1.09,-61.34,-78.90,181.67,0.9652,0.95,-57.44,-74.76,145.59,1.1176,2.29,-65.19,-81.35,166.25,2.3114,2.89,-67.33,-91.00,126.81,2.3241,0.83,-56.16,-74.94,143.09,0.85725,1.04,-55.88,-76.56,137.09,1.04775,2.30,-63.10,-98.67,43.40,2.25425,2.31,-64.33,-89.64,104.54,2.2796499999999997
1.02,-62.96,-79.40,179.92,0.9652,0.96,-56.34,-73.31,193.71,1.1176,2.29,-66.38,-78.67,250.50,2.3114,3.03,-67.63,-89.05,169.56,2.3241,0.89,-56.28,-75.99,174.50,0.85725,1.07,-56.40,-77.11,130.06,1.04775,2.30,-62.02,-94.98,59.83,2.25425,2.28,-63.28,-83.31,176.60,2.2796499999999997
0.97,-61.82,-77.25,216.90,0.9652,0.96,-57.12,-76.62,185.08,1.1176,2.31,-64.73,-75.51,279.62,2.3114,2.29,-68.06,-99.45,47.63,2.3241,0.86,-56.56,-74.86,161.54,0.85725,1.11,-55.73,-78.24,157.57,1.04775,2.36,-61.80,-90.90,113.95,2.25425,2.16,-63.80,-98.02,45.65,2.2796499999999997
0.95,-61.43,-78.25,176.54,0.9652,0.98,-56.82,-72.45,195.17,1.1176,2.23,-65.22,-76.03,277.94,2.3114,2.40,-69.10,-97.31,65.50,2.3241,0.85,-55.87,-73.89,187.25,0.85725,1.07,-56.49,-77.34,157.86,1.04775,2.40,-61.14,-90.39,115.35,2.25425,2.22,-63.44,-80.90,163.92,2.2796499999999997
0.95,-60.29,-77.38,155.89,0.9652,1.01,-56.98,-78.90,149.11,1.1176,2.22,-63.65,-75.01,226.90,2.3114,2.20,-68.60,-95.27,86.31,2.3241,0.82,-56.41,-79.38,169.46,0.85725,1.00,-56.58,-75.19,141.56,1.04775,2.30,-61.20,-92.08,96.05,2.25425,2.26,-64.49,-85.52,165.65,2.2796499999999997
0.91,-63.10,-78.30,175.46,0.9652,1.03,-56.77,-75.63,187.33,1.1176,2.20,-64.18,-76.11,255.00,2.3114,2.23,-63.98,-86.54,221.56,2.3241,0.79,-55.27,-75.83,161.25,0.85725,0.96,-58.02,-79.33,99.18,1.04775,2.23,-61.82,-93.12,81.20,2.25425,2.20,-63.82,-90.47,131.05,2.2796499999999997
0.88,-60.72,-77.81,127.31,0.9652,1.07,-56.83,-75.00,224.30,1.1176,2.23,-66.83,-77.59,205.90,2.3114,2.23,-63.90,-82.44,184.55,2.3241,0.80,-55.91,-72.01,144.81,0.85725,0.93,-57.27,-72.72,129.81,1.04775,2.20,-61.70,-96.40,55.25,2.25425,2.21,-63.78,-88.08,166.60,2.2796499999999997
0.88,-58.27,-76.33,178.83,0.9652,1.15,-55.60,-78.13,217.25,1.1176,2.26,-66.35,-75.44,370.00,2.3114,2.25,-63.91,-86.58,197.00,2.3241,0.81,-57.06,-76.30,129.34,0.85725,0.93,-57.10,-73.34,144.31,1.04775,2.13,-63.72,-97.46,68.12,2.25425,2.16,-62.63,-92.01,112.50,2.2796499999999997
0.84,-58.10,-75.21,165.04,0.9652,1.21,-56.12,-76.51,194.00,1.1176,2.24,-65.57,-79.91,243.12,2.3114,2.24,-63.91,-88.59,182.69,2.3241,0.78,-56.98,-78.10,131.41,0.85725,0.92,-57.88,-74.81,115.32,1.04775,2.19,-64.97,-95.06,64.05,2.25425,2.21,-61.97,-87.14,144.50,2.2796499999999997
0.89,-58.34,-75.80,183.83,0.9652,1.19,-56.28,-76.30,184.08,1.1176,2.21,-62.84,-74.37,278.75,2.3114,2.25,-62.84,-90.70,157.44,2.3241,0.79,-56.13,-73.47,161.07,0.85725,0.91,-57.48,-75.44,116.60,1.04775,2.24,-62.36,-89.78,128.45,2.25425,2.20,-63.48,-89.36,144.75,2.2796499999999997
0.87,-58.32,-74.80,163.07,0.9652,1.17,-58.09,-77.93,154.11,1.1176,2.21,-62.12,-74.21,278.31,2.3114,2.54,-61.58,-99.13,27.20,2.3241,0.76,-55.97,-74.30,156.79,0.85725,0.93,-56.26,-73.65,123.97,1.04775,2.14,-61.47,-83.71,143.29,2.25425,2.24,-62.12,-88.17,200.75,2.2796499999999997
0.89,-60.02,-76.78,157.21,0.9652,1.12,-58.75,-78.12,209.85,1.1176,2.21,-61.24,-74.05,186.71,2.3114,2.25,-63.55,-90.28,159.50,2.3241,0.79,-56.97,-76.56,182.00,0.85725,0.96,-54.51,-73.18,116.32,1.04775,2.14,-61.16,-81.86,157.04,2.25425,2.27,-61.17,-81.11,142.43,2.2796499999999997
0.90,-60.90,-77.42,178.08,0.9652,1.14,-58.70,-78.50,179.75,1.1176,2.27,-59.90,-76.48,178.54,2.3114,2.26,-60.48,-86.67,122.83,2.3241,0.77,-57.90,-79.03,143.46,0.85725,0.91,-54.64,-73.36,146.34,1.04775,2.11,-60.96,-92.55,90.30,2.25425,2.26,-60.24,-86.05,170.25,2.2796499999999997
0.89,-61.13,-75.77,159.14,0.9652,1.20,-58.56,-76.20,172.17,1.1176,2.24,-60.06,-74.40,229.75,2.3114,2.27,-57.84,-82.28,152.12,2.3241,0.75,-58.03,-75.62,183.54,0.85725,0.87,-54.51,-72.95,129.19,1.04775,2.15,-58.25,-86.52,142.29,2.25425,2.25,-61.91,-76.68,184.83,2.2796499999999997
0.90,-60.08,-76.34,158.64,0.9652,1.31,-59.30,-87.93,162.45,1.1176,2.17,-60.06,-75.65,214.85,2.3114,2.18,-60.94,-89.94,100.37,2.3241,0.72,-57.45,-75.21,160.36,0.85725,0.86,-54.72,-72.67,131.56,1.04775,2.05,-57.32,-76.71,152.14,2.25425,2.25,-61.65,-78.97,203.05,2.2796499999999997
0.89,-60.41,-76.70,155.57,0.9652,1.41,-60.16,-90.33,80.79,1.1176,2.13,-63.19,-78.92,206.90,2.3114,2.21,-60.72,-88.09,188.56,2.3241,0.70,-58.16,-74.88,163.96,0.85725,0.84,-54.50,-73.49,144.87,1.04775,2.05,-59.38,-78.49,147.11,2.25425,2.27,-62.95,-79.06,257.87,2.2796499999999997
0.93,-59.05,-75.33,141.72,0.9652,1.36,-58.25,-84.74,125.07,1.1176,2.18,-62.23,-78.52,210.40,2.3114,2.24,-59.37,-87.93,111.11,2.3241,0.70,-57.98,-74.91,136.78,0.85725,0.85,-54.48,-73.01,132.47,1.04775,2.06,-58.38,-77.64,152.68,2.25425,2.16,-63.39,-75.24,161.18,2.2796499999999997
0.90,-58.65,-77.37,134.00,0.9652,1.22,-57.09,-78.23,175.04,1.1176,2.17,-59.47,-75.31,159.14,2.3114,2.23,-59.38,-86.05,138.42,2.3241,0.67,-58.01,-73.38,113.43,0.85725,0.84,-54.72,-73.93,130.92,1.04775,2.06,-57.61,-79.48,152.75,2.25425,2.05,-62.65,-79.07,201.60,2.2796499999999997
0.91,-59.62,-80.08,110.00,0.9652,1.15,-58.03,-78.33,201.00,1.1176,2.19,-60.22,-75.25,267.69,2.3114,2.08,-59.09,-99.89,36.95,2.3241,0.69,-58.77,-75.53,162.07,0.85725,0.81,-54.65,-73.66,107.11,1.04775,2.02,-57.55,-75.41,124.69,2.25425,2.08,-60.64,-80.49,195.40,2.2796499999999997
0.91,-59.64,-77.79,134.09,0.9652,1.09,-59.68,-76.11,129.25,1.1176,2.16,-60.13,-78.33,175.37,2.3114,2.19,-59.29,-92.52,73.29,2.3241,0.69,-59.14,-73.91,143.44,0.85725,0.85,-55.79,-72.52,105.20,1.04775,2.02,-57.85,-76.58,157.21,2.25425,2.08,-58.40,-78.71,176.37,2.2796499999999997
0.93,-61.00,-82.55,138.96,0.9652,1.05,-58.20,-76.75,156.54,1.1176,2.26,-59.66,-85.51,98.75,2.3114,2.75,-61.48,-92.32,91.29,2.3241,0.70,-60.56,-75.55,149.54,0.85725,0.84,-56.30,-74.89,84.62,1.04775,2.18,-58.25,-88.22,122.71,2.25425,2.31,-66.36,-88.95,104.50,2.2796499999999997
0.93,-60.58,-85.15,156.25,0.9652,1.09,-56.75,-75.95,158.79,1.1176,2.25,-60.65,-89.65,67.29,2.3114,2.20,-60.91,-94.00,46.63,2.3241,0.67,-60.69,-74.65,161.82,0.85725,0.87,-56.38,-74.61,105.57,1.04775,2.07,-56.31,-75.83,160.25,2.25425,2.18,-62.90,-84.36,147.25,2.2796499999999997
0.92,-60.92,-83.31,151.75,0.9652,1.11,-55.95,-75.82,186.42,1.1176,2.13,-63.39,-93.22,33.80,2.3114,2.28,-64.63,-92.57,107.19,2.3241,0.69,-59.51,-75.77,126.83,0.85725,0.94,-56.01,-72.02,117.97,1.04775,2.11,-58.92,-82.69,154.12,2.25425,2.33,-61.90,-92.28,101.80,2.2796499999999997
0.91,-59.88,-77.32,175.33,0.9652,1.07,-55.85,-76.68,144.36,1.1176,2.35,-62.44,-80.38,232.25,2.3114,2.36,-64.73,-92.61,87.15,2.3241,0.71,-58.61,-72.12,104.91,0.85725,0.92,-56.68,-76.18,134.12,1.04775,2.18,-60.68,-84.42,159.92,2.25425,2.42,-61.15,-94.22,98.94,2.2796499999999997
0.92,-59.33,-77.63,147.71,0.9652,1.09,-55.71,-76.89,183.83,1.1176,2.25,-61.66,-78.37,210.65,2.3114,2.10,-65.83,-100.53,45.17,2.3241,0.72,-59.54,-76.14,140.89,0.85725,0.98,-57.42,-77.01,105.80,1.04775,2.18,-60.36,-88.31,105.04,2.25425,2.39,-59.61,-89.06,116.37,2.2796499999999997
0.96,-59.19,-76.23,220.80,0.9652,1.08,-55.82,-73.53,191.58,1.1176,2.32,-60.18,-78.92,200.05,2.3114,2.33,-62.48,-106.28,22.10,2.3241,0.69,-59.00,-75.40,141.97,0.85725,0.91,-56.27,-72.07,106.05,1.04775,2.11,-58.85,-80.05,113.75,2.25425,2.19,-61.10,-86.71,141.46,2.2796499999999997
0.94,-60.63,-83.91,137.39,0.9652,1.09,-57.80,-77.86,97.57,1.1176,2.20,-62.71,-90.03,123.19,2.3114,2.24,-59.27,-88.34,130.00,2.3241,0.65,-58.01,-72.70,131.19,0.85725,0.85,-55.30,-74.84,131.36,1.04775,2.01,-56.76,-74.74,192.17,2.25425,2.11,-60.76,-77.70,174.83,2.2796499999999997
1.00,-59.99,-90.69,83.78,0.9652,1.18,-58.15,-79.02,168.33,1.1176,2.28,-60.22,-76.17,157.93,2.3114,2.18,-58.82,-92.28,85.96,2.3241,0.68,-58.79,-73.44,96.08,0.85725,0.83,-56.49,-77.83,104.78,1.04775,2.04,-56.56,-79.03,144.57,2.25425,2.17,-63.76,-88.91,124.95,2.2796499999999997
1.02,-58.55,-82.49,111.47,0.9652,1.22,-59.28,-92.12,74.62,1.1176,2.21,-55.17,-73.68,229.05,2.3114,2.14,-59.59,-76.28,178.08,2.3241,0.70,-60.18,-78.96,111.33,0.85725,0.86,-55.89,-75.95,104.70,1.04775,2.06,-56.40,-76.88,136.44,2.25425,2.09,-60.25,-78.99,164.08,2.2796499999999997
0.91,-58.12,-77.32,115.25,0.9652,1.71,-58.14,-81.76,181.30,1.1176,2.25,-56.38,-75.52,158.32,2.3114,2.14,-58.75,-78.20,172.12,2.3241,0.74,-58.96,-76.19,152.04,0.85725,0.88,-54.06,-72.29,147.72,1.04775,2.02,-58.65,-100.41,25.17,2.25425,2.09,-60.37,-76.14,176.42,2.2796499999999997
0.89,-58.07,-77.12,119.19,0.9652,1.35,-57.88,-82.69,130.21,1.1176,2.24,-58.38,-78.42,204.25,2.3114,2.26,-58.19,-88.35,89.53,2.3241,0.79,-56.97,-76.51,171.25,0.85725,0.96,-54.73,-74.60,116.22,1.04775,2.04,-60.17,-95.52,24.58,2.25425,2.25,-60.82,-77.59,264.87,2.2796499999999997
0.87,-58.09,-76.87,152.39,0.9652,1.25,-57.36,-75.20,139.87,1.1176,2.29,-62.82,-87.18,131.25,2.3114,2.64,-58.63,-88.60,88.42,2.3241,0.86,-58.02,-78.15,149.18,0.85725,1.19,-55.80,-77.48,125.50,1.04775,3.09,-58.54,-78.46,127.19,2.25425,2.26,-59.31,-76.76,152.68,2.2796499999999997
0.92,-62.45,-79.78,120.69,0.9652,1.12,-59.10,-74.34,170.50,1.1176,2.32,-66.11,-82.68,172.15,2.3114,2.94,-61.35,-82.22,253.69,2.3241,0.85,-57.83,-74.45,120.11,0.85725,0.85,-57.78,-74.17,99.09,1.04775,3.02,-60.08,-77.12,152.36,2.25425,2.31,-59.87,-79.20,170.50,2.2796499999999997
1.10,-63.16,-79.90,119.53,0.9652,1.20,-60.37,-75.58,142.72,1.1176,2.19,-62.99,-77.37,209.90,2.3114,2.99,-74.05,-80.56,142.57,2.3241,0.76,-57.51,-74.96,154.43,0.85725,0.84,-58.41,-76.99,108.90,1.04775,2.17,-62.18,-97.69,33.46,2.25425,2.26,-62.30,-87.41,144.46,2.2796499999999997
1.44,-64.09,-85.46,119.36,0.9652,1.33,-60.09,-77.23,171.87,1.1176,2.19,-63.91,-77.72,264.56,2.3114,2.96,-60.63,-83.22,205.80,2.3241,0.72,-58.83,-74.56,163.86,0.85725,0.87,-57.60,-72.25,116.15,1.04775,2.27,-61.72,-93.49,63.92,2.25425,2.10,-64.37,-94.39,74.55,2.2796499999999997
0.93,-62.82,-88.94,102.68,0.9652,1.49,-63.87,-94.22,62.65,1.1176,2.22,-63.89,-80.14,158.12,2.3114,2.33,-62.24,-98.15,42.75,2.3241,0.67,-57.72,-75.54,122.94,0.85725,0.86,-57.82,-73.63,129.28,1.04775,2.26,-60.39,-93.63,81.85,2.25425,2.06,-66.67,-91.94,95.69,2.2796499999999997
0.88,-59.90,-79.33,168.46,0.9652,1.16,-56.80,-75.36,251.44,1.1176,2.25,-62.42,-77.26,212.90,2.3114,2.29,-64.64,-103.76,22.45,2.3241,0.73,-56.32,-72.97,189.33,0.85725,0.89,-57.32,-73.73,116.53,1.04775,2.32,-62.31,-96.75,60.38,2.25425,2.04,-67.79,-90.00,80.81,2.2796499999999997
0.88,-58.11,-76.91,158.14,0.9652,1.06,-54.37,-73.67,231.60,1.1176,2.27,-63.23,-78.46,204.75,2.3114,2.87,-65.80,-96.76,72.69,2.3241,0.80,-57.58,-74.91,126.92,0.85725,0.91,-56.16,-73.08,98.71,1.04775,2.17,-62.63,-103.92,20.00,2.25425,2.06,-67.83,-93.31,116.12,2.2796499999999997
0.90,-59.61,-79.71,138.32,0.9652,1.06,-54.98,-77.77,177.87,1.1176,2.29,-65.00,-79.17,205.65,2.3114,3.24,-66.41,-96.13,71.50,2.3241,0.90,-58.37,-74.43,124.58,0.85725,0.94,-55.55,-74.47,105.18,1.04775,2.23,-63.82,-101.54,26.70,2.25425,2.02,-67.04,-93.50,38.35,2.2796499999999997
1.00,-58.33,-80.88,129.64,0.9652,1.00,-54.92,-76.62,178.21,1.1176,2.20,-61.16,-76.76,179.58,2.3114,3.54,-68.29,-90.47,149.94,2.3241,0.93,-58.49,-74.31,184.79,0.85725,0.91,-55.54,-75.85,116.47,1.04775,2.23,-64.83,-101.18,37.56,2.25425,2.31,-65.61,-88.35,179.19,2.2796499999999997
1.14,-60.68,-85.33,123.32,0.9652,1.02,-54.96,-72.30,231.75,1.1176,2.22,-61.74,-79.59,141.79,2.3114,2.39,-67.55,-102.59,31.87,2.3241,0.93,-58.57,-76.12,168.75,0.85725,0.89,-56.08,-73.76,101.89,1.04775,2.16,-61.10,-102.18,22.25,2.25425,2.57,-63.19,-82.56,159.62,2.2796499999999997
1.36,-59.81,-79.97,124.53,0.9652,1.00,-56.28,-76.92,208.70,1.1176,2.31,-63.71,-85.37,134.29,2.3114,2.45,-67.20,-102.28,41.06,2.3241,0.93,-59.04,-77.07,125.44,0.85725,0.91,-55.60,-75.38,128.58,1.04775,2.17,-61.79,-97.64,61.55,2.25425,2.57,-62.24,-77.17,182.37,2.2796499999999997
1.56,-61.33,-87.64,100.75,0.9652,1.00,-55.36,-75.12,161.82,1.1176,2.20,-61.10,-76.51,184.25,2.3114,2.49,-65.58,-95.27,90.19,2.3241,0.92,-56.65,-74.59,219.00,0.85725,0.93,-54.66,-72.38,99.10,1.04775,2.24,-63.53,-92.18,90.87,2.25425,2.37,-61.70,-75.91,185.79,2.2796499999999997
1.33,-61.24,-88.78,93.25,0.9652,1.04,-56.04,-73.93,194.83,1.1176,2.27,-61.57,-78.76,204.75,2.3114,2.55,-63.13,-90.39,110.20,2.3241,0.91,-58.20,-76.50,223.10,0.85725,0.93,-54.94,-74.82,94.58,1.04775,2.18,-61.97,-91.84,97.70,2.25425,2.51,-62.09,-74.65,193.46,2.2796499999999997
1.14,-60.50,-84.72,144.50,0.9652,1.02,-56.45,-72.30,237.05,1.1176,2.26,-64.59,-78.20,259.25,2.3114,2.36,-63.39,-96.67,66.62,2.3241,0.86,-57.58,-73.57,188.21,0.85725,0.91,-55.45,-76.12,126.75,1.04775,2.14,-60.06,-91.58,99.79,2.25425,2.42,-61.06,-75.25,188.71,2.2796499999999997
1.07,-60.30,-80.93,163.67,0.9652,1.02,-57.01,-76.05,374.00,1.1176,2.26,-65.58,-81.57,304.08,2.3114,2.50,-61.80,-99.18,47.40,2.3241,0.92,-56.26,-76.25,151.82,0.85725,0.88,-57.00,-77.86,122.06,1.04775,2.19,-63.41,-89.66,138.85,2.25425,2.48,-61.34,-75.48,163.25,2.2796499999999997
0.99,-60.30,-78.16,173.00,0.9652,1.04,-56.26,-73.97,228.25,1.1176,2.42,-64.82,-79.21,257.37,2.3114,3.03,-63.36,-102.73,14.69,2.3241,0.94,-56.43,-76.53,156.17,0.85725,0.89,-56.81,-72.39,148.44,1.04775,2.17,-63.55,-91.88,116.10,2.25425,2.53,-61.19,-79.45,203.85,2.2796499999999997
