0.11,-57.66,-76.69,96.06,0.127,0.53,-58.26,-78.15,279.69,0.508
0.09,-58.37,-80.44,101.66,0.127,0.55,-57.24,-78.25,203.05,0.508
0.11,-55.98,-75.59,96.39,0.127,0.57,-57.81,-76.66,221.45,0.508
0.08,-57.60,-79.52,123.39,0.127,0.59,-58.20,-77.09,217.85,0.508
0.12,-56.94,-75.94,100.94,0.127,0.55,-57.84,-76.57,221.20,0.508
0.10,-58.50,-79.06,114.78,0.127,0.58,-58.72,-77.93,219.65,0.508
0.12,-56.25,-76.59,82.90,0.127,0.57,-57.33,-76.72,174.00,0.508
0.10,-57.09,-77.88,119.78,0.127,0.57,-58.93,-77.20,273.31,0.508
0.09,-56.38,-76.25,94.17,0.127,0.58,-57.96,-75.87,222.70,0.508
0.11,-58.05,-77.76,102.47,0.127,0.58,-57.80,-76.76,222.35,0.508
0.11,-57.53,-82.00,119.87,0.127,0.58,-58.63,-77.31,220.40,0.508
0.13,-57.76,-78.48,95.87,0.127,0.57,-58.37,-76.70,220.25,0.508
0.09,-57.05,-80.63,153.04,0.127,0.59,-58.95,-77.96,215.70,0.508
0.11,-57.98,-78.32,94.06,0.127,0.58,-57.91,-77.19,224.10,0.508
0.07,-56.91,-78.96,129.78,0.127,0.58,-58.18,-77.87,183.25,0.508
0.13,-56.49,-75.07,98.25,0.127,0.57,-58.27,-78.19,208.20,0.508
0.08,-57.88,-78.69,118.87,0.127,0.56,-58.42,-79.32,263.44,0.508
0.10,-57.19,-77.09,86.11,0.127,0.56,-57.96,-76.09,223.25,0.508
0.11,-58.20,-78.62,94.59,0.127,0.57,-58.33,-77.47,184.58,0.508
0.10,-57.27,-81.34,147.07,0.127,0.58,-58.07,-75.75,221.85,0.508
0.14,-57.24,-76.17,96.92,0.127,0.59,-58.26,-77.65,203.90,0.508
0.07,-57.39,-78.55,124.47,0.127,0.56,-57.50,-75.86,227.00,0.508
0.12,-57.98,-76.63,98.87,0.127,0.55,-58.16,-76.21,284.19,0.508
0.09,-57.48,-77.59,103.00,0.127,0.59,-58.06,-77.33,207.00,0.508
0.08,-56.48,-79.83,117.75,0.127,0.59,-58.62,-77.74,189.29,0.508
0.09,-56.55,-77.04,91.11,0.127,0.54,-58.41,-77.60,271.94,0.508
0.10,-56.84,-78.19,129.12,0.127,0.54,-59.22,-79.98,238.62,0.508
0.11,-57.70,-77.14,93.75,0.127,0.56,-58.21,-78.61,212.65,0.508
0.09,-57.68,-76.81,121.16,0.127,0.56,-57.73,-77.09,215.30,0.508
0.08,-58.24,-82.96,120.09,0.127,0.57,-57.07,-76.26,183.29,0.508
0.14,-57.91,-76.80,106.25,0.127,0.58,-58.47,-77.29,221.30,0.508
0.07,-57.57,-79.31,114.25,0.127,0.58,-58.07,-77.06,213.90,0.508
0.08,-56.89,-76.93,86.92,0.127,0.62,-58.23,-77.08,179.12,0.508
0.10,-58.02,-77.96,113.56,0.127,0.59,-58.81,-76.98,223.95,0.508
0.07,-56.36,-79.33,123.22,0.127,0.59,-59.05,-78.51,207.00,0.508
0.11,-57.22,-75.91,121.34,0.127,0.56,-58.43,-77.44,223.35,0.508
0.11,-58.20,-81.30,109.81,0.127,0.57,-57.99,-77.51,227.40,0.508
0.09,-57.87,-76.73,94.53,0.127,0.58,-58.00,-78.21,211.95,0.508
0.07,-58.23,-79.31,104.44,0.127,0.57,-57.36,-78.57,167.87,0.508
0.11,-57.91,-76.99,95.50,0.127,0.56,-58.58,-78.01,217.85,0.508
0.09,-57.29,-76.46,112.44,0.127,0.59,-57.41,-78.11,197.30,0.508
0.09,-56.31,-79.74,123.72,0.127,0.58,-58.48,-76.70,221.15,0.508
0.13,-56.77,-75.53,101.83,0.127,0.58,-57.76,-77.16,185.92,0.508
0.10,-57.72,-80.56,117.94,0.127,0.59,-57.63,-76.93,210.50,0.508
0.11,-58.26,-76.90,95.06,0.127,0.59,-57.58,-76.11,225.40,0.508
0.09,-57.53,-77.87,107.89,0.127,0.57,-57.75,-76.30,225.75,0.508
0.09,-55.63,-75.10,113.09,0.127,0.61,-59.07,-77.81,280.31,0.508
0.09,-57.86,-78.33,98.25,0.127,0.58,-58.77,-78.68,245.81,0.508
0.08,-58.14,-83.52,126.82,0.127,0.58,-58.86,-78.87,200.70,0.508
0.10,-57.53,-76.18,114.41,0.127,0.53,-57.91,-77.75,279.56,0.508
0.08,-56.47,-78.35,121.61,0.127,0.56,-57.81,-80.44,182.65,0.508
0.10,-57.17,-76.47,108.87,0.127,0.54,-56.96,-78.55,202.10,0.508
0.08,-57.87,-78.06,120.84,0.127,0.58,-56.95,-77.82,172.62,0.508
0.09,-56.04,-74.77,114.22,0.127,0.57,-57.51,-77.90,210.70,0.508
0.11,-57.47,-77.23,105.08,0.127,0.54,-56.98,-78.06,198.60,0.508
0.08,-56.44,-79.90,139.37,0.127,0.54,-57.04,-77.06,182.12,0.508
0.14,-57.06,-75.77,100.00,0.127,0.57,-57.57,-77.00,188.21,0.508
0.08,-57.01,-78.48,132.25,0.127,0.53,-58.11,-77.01,224.15,0.508
0.11,-56.10,-75.83,109.37,0.127,0.58,-57.74,-76.14,183.17,0.508
0.07,-57.28,-78.26,117.47,0.127,0.58,-57.93,-77.79,203.15,0.508
0.11,-57.85,-83.34,119.84,0.127,0.55,-57.19,-76.28,280.75,0.508
0.09,-58.09,-77.64,131.29,0.127,0.60,-59.14,-77.52,217.55,0.508
0.10,-57.41,-81.98,115.58,0.127,0.58,-58.03,-77.07,226.95,0.508
0.12,-57.28,-76.52,106.86,0.127,0.60,-58.39,-76.82,224.60,0.508
0.10,-57.83,-81.09,138.50,0.127,0.57,-57.49,-76.17,225.05,0.508
0.11,-56.74,-75.66,106.25,0.127,0.59,-58.49,-77.54,259.50,0.508
0.06,-57.81,-79.82,99.89,0.127,0.57,-58.80,-76.70,279.50,0.508
0.12,-57.82,-77.81,90.25,0.127,0.60,-58.46,-77.34,281.69,0.508
0.09,-57.51,-78.07,125.25,0.127,0.58,-58.64,-78.39,247.87,0.508
0.12,-57.59,-83.02,107.44,0.127,0.55,-57.16,-75.97,188.29,0.508
0.08,-57.88,-78.57,105.75,0.127,0.59,-57.05,-76.24,185.33,0.508
0.11,-57.36,-76.56,96.41,0.127,0.60,-58.38,-77.38,224.35,0.508
0.12,-57.52,-77.24,117.87,0.127,0.61,-58.24,-77.61,214.30,0.508
0.09,-57.53,-81.34,122.47,0.127,0.60,-58.69,-78.74,260.94,0.508
0.11,-57.11,-76.82,93.75,0.127,0.58,-58.67,-78.47,259.50,0.508
0.09,-56.38,-78.84,119.97,0.127,0.56,-59.08,-77.45,223.60,0.508
0.10,-57.64,-77.71,83.67,0.127,0.57,-58.29,-76.69,279.81,0.508
0.09,-56.53,-77.93,136.12,0.127,0.58,-58.57,-77.23,219.05,0.508
0.11,-56.69,-77.11,91.81,0.127,0.58,-58.35,-76.76,284.19,0.508
0.08,-57.36,-77.42,107.14,0.127,0.56,-58.64,-77.60,185.21,0.508
0.10,-56.01,-74.77,101.58,0.127,0.58,-58.62,-78.53,262.81,0.508
0.08,-57.90,-79.03,90.47,0.127,0.56,-58.34,-78.50,197.40,0.508
0.08,-56.60,-80.34,121.56,0.127,0.60,-58.57,-77.36,277.87,0.508
0.10,-57.94,-77.62,87.67,0.127,0.58,-58.37,-77.49,217.30,0.508
0.06,-57.75,-80.71,104.17,0.127,0.56,-58.75,-78.84,196.45,0.508
0.13,-55.80,-74.63,106.44,0.127,0.58,-58.02,-76.91,225.35,0.508
0.08,-58.38,-80.72,107.41,0.127,0.57,-58.21,-77.68,201.25,0.508
0.09,-56.87,-74.99,89.22,0.127,0.56,-57.27,-75.67,189.71,0.508
0.07,-58.00,-79.26,94.67,0.127,0.58,-58.39,-76.97,223.45,0.508
0.09,-56.21,-74.65,90.72,0.127,0.56,-58.95,-78.23,252.56,0.508
0.08,-57.91,-77.97,93.14,0.127,0.56,-59.36,-77.96,212.35,0.508
0.10,-57.31,-80.99,132.06,0.127,0.55,-58.14,-77.98,199.50,0.508
0.13,-58.30,-77.26,110.41,0.127,0.56,-57.77,-77.20,267.81,0.508
0.11,-58.44,-82.40,113.66,0.127,0.58,-58.38,-78.60,198.95,0.508
0.13,-56.39,-75.75,89.28,0.127,0.56,-58.24,-78.73,211.55,0.508
0.10,-56.68,-79.26,121.47,0.127,0.56,-57.85,-78.33,272.62,0.508
0.13,-57.92,-76.82,102.08,0.127,0.58,-56.82,-78.03,209.05,0.508
0.05,-57.44,-79.13,105.56,0.127,0.56,-58.22,-78.47,215.00,0.508
0.12,-58.08,-76.69,115.14,0.127,0.57,-58.10,-77.95,187.75,0.508
0.08,-56.92,-77.56,113.08,0.127,0.56,-58.14,-77.39,224.80,0.508
0.11,-57.60,-76.56,89.55,0.127,0.55,-59.16,-78.08,208.65,0.508
0.10,-57.04,-77.52,115.08,0.127,0.57,-58.21,-77.92,197.00,0.508
0.11,-57.02,-77.03,81.37,0.127,0.57,-58.32,-77.73,175.25,0.508
0.07,-57.40,-78.45,101.81,0.127,0.58,-59.10,-78.87,240.06,0.508
0.09,-56.12,-74.73,101.89,0.127,0.58,-59.76,-80.40,205.20,0.508
0.08,-57.22,-77.60,120.50,0.127,0.54,-58.46,-78.12,216.90,0.508
0.13,-56.51,-76.81,83.10,0.127,0.57,-58.33,-79.02,275.06,0.508
0.08,-57.23,-77.87,111.78,0.127,0.54,-58.95,-79.41,265.44,0.508
0.08,-56.99,-75.69,100.94,0.127,0.61,-58.43,-77.29,189.08,0.508
0.09,-57.93,-79.83,109.91,0.127,0.57,-58.05,-77.43,203.35,0.508
0.11,-58.14,-76.74,95.69,0.127,0.58,-58.67,-76.68,278.50,0.508
0.07,-56.82,-78.33,129.00,0.127,0.56,-58.31,-77.51,277.56,0.508
0.11,-57.28,-75.64,87.80,0.127,0.54,-58.90,-79.58,202.10,0.508
0.11,-58.16,-81.52,97.44,0.127,0.54,-58.66,-80.09,191.65,0.508
0.12,-57.17,-76.10,100.06,0.127,0.59,-58.18,-78.69,198.35,0.508
0.06,-56.29,-80.47,120.47,0.127,0.56,-58.14,-76.85,212.05,0.508
0.10,-57.78,-77.59,118.50,0.127,0.58,-59.10,-77.92,270.00,0.508
0.09,-56.45,-76.55,93.50,0.127,0.57,-58.53,-77.20,219.05,0.508
0.10,-57.39,-79.41,119.19,0.127,0.56,-58.67,-79.80,271.56,0.508
0.12,-56.80,-75.59,90.18,0.127,0.55,-58.90,-78.60,209.35,0.508
0.11,-56.70,-80.09,138.50,0.127,0.58,-58.54,-77.86,189.71,0.508
0.09,-57.99,-79.04,106.25,0.127,0.56,-58.65,-77.90,164.04,0.508
0.11,-57.59,-76.93,93.94,0.127,0.58,-58.04,-76.08,187.50,0.508
0.08,-57.97,-80.89,107.06,0.127,0.55,-58.26,-78.31,215.45,0.508
0.11,-57.44,-76.94,95.00,0.127,0.59,-58.54,-79.83,203.10,0.508
0.09,-56.31,-76.26,86.90,0.127,0.59,-58.96,-78.48,217.85,0.508
0.08,-57.55,-79.05,129.34,0.127,0.58,-57.47,-75.34,186.67,0.508
0.11,-56.85,-75.56,93.03,0.127,0.58,-58.41,-76.87,218.70,0.508
0.06,-56.39,-80.11,109.55,0.127,0.54,-57.28,-76.87,217.70,0.508
0.10,-57.19,-77.25,129.69,0.127,0.59,-58.14,-77.42,225.65,0.508
0.10,-56.67,-75.34,89.37,0.127,0.56,-58.66,-77.34,201.00,0.508
0.09,-57.47,-80.19,109.92,0.127,0.56,-58.35,-77.50,225.70,0.508
0.14,-57.79,-76.74,97.47,0.127,0.56,-57.59,-76.73,216.95,0.508
0.09,-57.99,-77.07,95.81,0.127,0.56,-58.97,-79.27,198.90,0.508
0.07,-56.84,-77.99,132.47,0.127,0.53,-57.87,-76.09,221.70,0.508
0.11,-57.73,-76.60,108.87,0.127,0.56,-58.76,-78.06,197.60,0.508
0.09,-57.69,-81.36,116.06,0.127,0.54,-58.03,-77.29,177.96,0.508
0.10,-57.77,-77.22,104.78,0.127,0.58,-59.09,-79.16,252.31,0.508
0.11,-58.11,-76.92,86.11,0.127,0.53,-58.62,-77.32,167.29,0.508
0.04,-57.26,-78.64,113.56,0.127,0.53,-58.30,-77.57,210.35,0.508
0.14,-57.56,-76.35,107.19,0.127,0.55,-58.04,-78.23,209.45,0.508
0.08,-56.15,-80.80,134.28,0.127,0.56,-58.07,-77.42,188.21,0.508
0.11,-58.04,-79.04,106.00,0.127,0.55,-58.12,-77.44,225.85,0.508
0.13,-56.06,-74.57,92.93,0.127,0.53,-58.05,-77.00,222.40,0.508
0.09,-58.41,-82.07,79.97,0.127,0.55,-58.32,-78.38,224.55,0.508
0.09,-57.77,-76.64,102.64,0.127,0.55,-57.69,-76.08,188.71,0.508
0.13,-58.60,-83.78,136.07,0.127,0.53,-58.58,-76.81,222.25,0.508
0.07,-57.04,-77.31,103.53,0.127,0.56,-57.58,-77.26,177.29,0.508
0.09,-57.44,-77.70,94.19,0.127,0.56,-58.70,-78.44,221.35,0.508
0.12,-57.39,-79.31,110.75,0.127,0.54,-58.38,-76.79,222.50,0.508
0.11,-57.36,-76.36,102.42,0.127,0.56,-58.21,-77.08,217.65,0.508
0.09,-58.42,-82.89,122.66,0.127,0.55,-58.67,-78.53,224.65,0.508
0.10,-56.12,-76.07,104.47,0.127,0.56,-58.10,-76.55,226.35,0.508
0.10,-55.97,-74.76,95.22,0.127,0.55,-58.34,-76.71,221.70,0.508
0.09,-58.35,-80.37,106.78,0.127,0.56,-58.42,-79.20,212.55,0.508
0.11,-57.46,-76.06,102.47,0.127,0.55,-58.39,-77.04,187.79,0.508
0.09,-56.10,-80.04,120.86,0.127,0.54,-57.80,-77.24,222.15,0.508
0.13,-57.80,-78.34,104.59,0.127,0.53,-58.29,-79.43,259.56,0.508
0.11,-56.31,-75.57,103.47,0.127,0.58,-58.27,-76.76,227.70,0.508
0.08,-57.64,-79.62,124.37,0.127,0.59,-57.78,-77.03,217.60,0.508
0.16,-57.53,-76.92,91.08,0.127,0.54,-57.39,-77.31,176.04,0.508
0.08,-55.59,-80.51,108.35,0.127,0.57,-59.00,-79.77,177.25,0.508
0.13,-56.60,-76.82,111.14,0.127,0.56,-58.42,-76.06,226.30,0.508
0.11,-56.94,-77.54,86.19,0.127,0.52,-57.92,-77.47,212.40,0.508
0.08,-56.15,-79.15,140.03,0.127,0.56,-57.12,-77.75,183.21,0.508
0.12,-57.91,-77.07,110.16,0.127,0.57,-58.16,-77.26,224.95,0.508
0.10,-56.63,-75.61,98.44,0.127,0.54,-57.62,-77.86,216.50,0.508
0.11,-56.51,-77.64,116.89,0.127,0.56,-58.46,-79.54,202.05,0.508
0.10,-57.65,-76.92,110.41,0.127,0.56,-58.94,-77.78,203.05,0.508
0.05,-56.76,-80.89,133.81,0.127,0.53,-57.48,-77.44,219.05,0.508
0.11,-57.58,-79.38,91.08,0.127,0.60,-57.87,-78.12,216.05,0.508
0.11,-56.74,-76.34,115.37,0.127,0.57,-57.87,-76.25,226.50,0.508
0.07,-56.56,-80.57,120.36,0.127,0.54,-57.68,-76.93,216.75,0.508
0.12,-57.29,-77.76,100.64,0.127,0.54,-58.62,-76.49,227.30,0.508
0.12,-55.58,-75.71,98.75,0.127,0.57,-58.80,-77.72,165.08,0.508
0.08,-57.50,-80.90,120.62,0.127,0.54,-56.99,-76.21,223.50,0.508
0.12,-57.73,-78.71,91.22,0.127,0.54,-58.58,-76.31,191.21,0.508
0.11,-56.93,-75.75,96.78,0.127,0.55,-58.69,-77.15,179.92,0.508
0.07,-56.62,-79.97,115.78,0.127,0.53,-57.80,-77.44,272.00,0.508
0.12,-57.66,-78.65,96.25,0.127,0.56,-58.52,-77.25,205.40,0.508
0.12,-57.08,-76.22,93.22,0.127,0.53,-59.03,-76.44,219.30,0.508
0.06,-56.83,-81.44,132.66,0.127,0.58,-56.88,-78.52,177.12,0.508
0.09,-57.41,-77.99,123.37,0.127,0.58,-58.93,-76.27,220.20,0.508
0.07,-56.13,-75.23,104.58,0.127,0.54,-58.54,-77.52,179.00,0.508
0.11,-56.11,-75.26,109.66,0.127,0.57,-57.78,-76.56,230.85,0.508
0.08,-56.91,-77.60,121.84,0.127,0.55,-58.79,-77.32,221.05,0.508
0.11,-58.16,-77.73,104.25,0.127,0.57,-58.14,-78.33,162.96,0.508
0.08,-55.81,-74.77,89.00,0.127,0.56,-58.76,-77.14,219.75,0.508
0.11,-56.52,-77.73,129.22,0.127,0.55,-58.15,-76.42,217.55,0.508
0.14,-56.92,-76.09,107.86,0.127,0.55,-58.24,-77.06,223.10,0.508
0.09,-57.35,-82.91,103.25,0.127,0.57,-58.84,-75.71,226.85,0.508
0.10,-57.48,-79.33,117.25,0.127,0.55,-57.80,-76.04,220.50,0.508
0.13,-56.92,-76.19,112.22,0.127,0.57,-58.73,-77.77,187.46,0.508
0.11,-57.89,-76.63,98.25,0.127,0.56,-57.81,-75.74,228.60,0.508
0.10,-57.68,-80.98,108.34,0.127,0.55,-58.44,-79.53,174.96,0.508
0.14,-57.62,-77.67,93.31,0.127,0.57,-57.90,-75.86,164.32,0.508
0.12,-57.33,-76.52,97.75,0.127,0.55,-57.57,-76.50,188.12,0.508
0.07,-58.00,-82.50,106.91,0.127,0.55,-59.40,-77.91,219.75,0.508
0.12,-57.97,-78.17,100.81,0.127,0.55,-58.05,-76.17,280.75,0.508
0.14,-57.87,-77.32,105.72,0.127,0.54,-58.33,-77.37,180.29,0.508
0.07,-55.76,-78.84,139.50,0.127,0.55,-58.54,-75.82,227.30,0.508
0.11,-56.78,-76.90,115.64,0.127,0.53,-58.94,-77.42,214.30,0.508
0.09,-55.88,-75.25,106.25,0.127,0.55,-59.20,-78.24,227.00,0.508
0.09,-56.88,-80.69,118.50,0.127,0.57,-59.39,-77.89,214.45,0.508
0.09,-57.34,-79.32,98.28,0.127,0.54,-58.89,-77.63,208.45,0.508
0.11,-56.44,-75.42,111.39,0.127,0.58,-58.95,-76.83,190.58,0.508
0.11,-56.18,-76.51,85.78,0.127,0.54,-58.96,-76.47,219.90,0.508
0.08,-57.68,-80.84,109.94,0.127,0.57,-58.08,-78.95,188.37,0.508
0.08,-56.86,-76.74,107.31,0.127,0.55,-59.10,-77.40,170.25,0.508
0.13,-57.60,-76.90,109.06,0.127,0.54,-59.33,-79.04,189.65,0.508
0.08,-57.93,-83.03,120.75,0.127,0.54,-58.80,-78.16,188.29,0.508
0.07,-57.44,-78.58,119.50,0.127,0.56,-58.29,-76.24,225.95,0.508
0.09,-56.87,-76.15,119.19,0.127,0.53,-59.42,-79.72,138.89,0.508
0.11,-56.00,-74.65,101.83,0.127,0.56,-59.00,-76.55,163.39,0.508
0.09,-56.65,-79.12,131.22,0.127,0.56,-58.11,-77.16,159.07,0.508
0.13,-57.07,-77.05,112.50,0.127,0.55,-58.88,-79.60,138.25,0.508
0.10,-56.31,-75.34,103.78,0.127,0.55,-58.29,-76.77,187.17,0.508
0.10,-56.98,-76.84,89.17,0.127,0.56,-58.84,-77.63,167.58,0.508
0.08,-57.90,-81.55,110.84,0.127,0.55,-58.42,-78.95,225.45,0.508
0.11,-56.81,-77.04,130.03,0.127,0.55,-58.92,-76.98,154.25,0.508
0.11,-57.58,-77.92,87.53,0.127,0.56,-57.82,-77.19,185.46,0.508
0.13,-56.90,-75.43,96.11,0.127,0.55,-58.40,-78.01,140.06,0.508
0.08,-58.19,-82.03,118.56,0.127,0.53,-59.08,-77.41,145.32,0.508
0.11,-58.05,-78.62,119.69,0.127,0.55,-58.22,-77.89,174.50,0.508
0.13,-57.85,-76.74,114.28,0.127,0.55,-58.45,-76.98,161.11,0.508
0.11,-57.99,-76.46,118.07,0.127,0.54,-59.28,-78.27,211.85,0.508
0.08,-57.93,-83.27,138.54,0.127,0.52,-58.41,-77.55,154.36,0.508
0.06,-58.51,-82.02,102.72,0.127,0.57,-58.83,-78.85,180.29,0.508
0.08,-57.39,-77.63,100.22,0.127,0.54,-58.95,-77.77,156.93,0.508
0.11,-56.92,-75.69,97.22,0.127,0.55,-58.32,-77.80,178.87,0.508
0.11,-56.80,-75.79,116.31,0.127,0.55,-58.87,-78.27,134.09,0.508
0.09,-55.68,-75.83,98.11,0.127,0.55,-58.61,-78.32,154.68,0.508
0.07,-57.70,-80.93,114.12,0.127,0.54,-58.23,-77.98,148.46,0.508
0.11,-56.96,-76.74,126.06,0.127,0.56,-58.86,-76.66,189.17,0.508
0.11,-56.74,-76.01,113.16,0.127,0.54,-59.19,-78.65,165.83,0.508
0.11,-58.08,-76.65,87.11,0.127,0.55,-59.44,-80.41,132.79,0.508
0.07,-56.42,-76.45,97.50,0.127,0.58,-58.36,-77.92,129.91,0.508
0.07,-57.90,-81.62,124.25,0.127,0.52,-58.77,-78.13,161.37,0.508
0.09,-57.60,-79.10,113.06,0.127,0.57,-58.86,-79.90,116.19,0.508
0.15,-58.13,-77.40,103.25,0.127,0.58,-59.35,-78.17,144.61,0.508
0.11,-57.68,-76.25,104.16,0.127,0.55,-59.59,-78.82,192.55,0.508
0.10,-57.23,-77.14,86.25,0.127,0.55,-58.89,-79.72,160.29,0.508
0.07,-55.48,-79.63,111.53,0.127,0.56,-59.04,-76.73,189.58,0.508
0.10,-56.40,-78.44,106.80,0.127,0.54,-58.07,-76.65,154.14,0.508
0.10,-56.59,-77.11,125.28,0.127,0.55,-58.25,-78.06,177.50,0.508
0.10,-57.79,-77.51,105.00,0.127,0.57,-58.80,-77.94,156.57,0.508
0.11,-57.54,-76.97,99.62,0.127,0.54,-59.10,-77.94,148.68,0.508
0.08,-57.57,-76.91,84.11,0.127,0.56,-59.38,-81.66,150.89,0.508
0.11,-57.00,-81.01,133.28,0.127,0.56,-59.14,-78.23,154.43,0.508
0.11,-57.55,-80.88,127.06,0.127,0.56,-59.20,-78.25,203.50,0.508
0.07,-57.68,-79.58,95.72,0.127,0.53,-58.58,-78.37,146.79,0.508
0.09,-57.94,-78.52,102.75,0.127,0.57,-58.30,-77.71,160.64,0.508
0.12,-56.85,-75.53,95.60,0.127,0.56,-58.89,-77.55,174.58,0.508
0.11,-57.87,-76.99,95.72,0.127,0.55,-58.99,-80.12,141.50,0.508
0.13,-55.93,-75.45,88.70,0.127,0.55,-58.56,-77.85,182.25,0.508
0.11,-57.04,-81.06,117.94,0.127,0.53,-58.91,-78.24,127.16,0.508
0.05,-57.31,-79.26,109.67,0.127,0.56,-59.19,-80.05,170.33,0.508
0.08,-56.78,-77.43,115.92,0.127,0.57,-58.25,-77.69,140.62,0.508
0.13,-57.83,-77.43,118.91,0.127,0.56,-58.19,-77.25,152.75,0.508
0.11,-56.69,-77.38,82.10,0.127,0.56,-58.04,-77.91,130.59,0.508
0.11,-58.11,-76.89,107.75,0.127,0.58,-58.54,-77.10,160.75,0.508
0.09,-57.79,-83.28,105.22,0.127,0.53,-58.03,-76.52,156.54,0.508
0.06,-57.63,-80.65,106.69,0.127,0.55,-58.24,-77.56,176.46,0.508
0.07,-56.86,-78.23,126.56,0.127,0.56,-58.76,-77.76,157.21,0.508
0.07,-58.08,-79.14,93.53,0.127,0.55,-59.47,-78.65,145.46,0.508
0.08,-57.86,-77.61,101.25,0.127,0.55,-58.28,-77.88,148.54,0.508
0.11,-55.84,-75.45,89.53,0.127,0.57,-58.66,-78.31,181.50,0.508
0.11,-56.86,-75.85,100.61,0.127,0.53,-58.71,-77.47,211.05,0.508
0.11,-57.55,-80.24,101.95,0.127,0.54,-58.78,-79.22,145.39,0.508
0.07,-58.07,-80.58,105.03,0.127,0.56,-58.62,-78.98,181.21,0.508
0.14,-56.92,-75.95,113.36,0.127,0.56,-58.65,-77.09,186.21,0.508
0.12,-57.19,-76.16,114.72,0.127,0.53,-58.52,-77.68,178.42,0.508
0.10,-57.08,-75.64,98.61,0.127,0.53,-58.19,-77.92,130.81,0.508
0.10,-57.11,-79.79,110.42,0.127,0.57,-58.45,-78.43,224.15,0.508
0.06,-57.60,-78.92,109.25,0.127,0.55,-58.76,-77.42,155.11,0.508
0.13,-57.66,-76.94,102.00,0.127,0.53,-58.80,-79.19,161.04,0.508
0.11,-57.67,-76.85,86.44,0.127,0.56,-57.84,-77.68,153.86,0.508
0.11,-56.09,-79.19,111.97,0.127,0.57,-58.65,-78.89,168.12,0.508
0.09,-58.13,-78.68,119.78,0.127,0.55,-58.03,-76.52,160.25,0.508
0.09,-56.97,-76.31,100.42,0.127,0.54,-59.08,-79.26,161.04,0.508
0.13,-57.45,-76.50,88.08,0.127,0.55,-59.09,-80.27,169.33,0.508
0.06,-58.36,-82.11,103.17,0.127,0.56,-58.45,-77.43,140.44,0.508
0.08,-57.37,-78.50,111.84,0.127,0.55,-59.05,-77.68,152.68,0.508
0.09,-56.76,-75.61,91.37,0.127,0.56,-58.98,-78.96,163.04,0.508
0.12,-56.41,-74.89,99.11,0.127,0.55,-58.97,-80.06,210.70,0.508
0.08,-58.54,-81.97,89.64,0.127,0.55,-58.55,-78.18,187.75,0.508
0.07,-57.16,-77.11,98.61,0.127,0.57,-58.94,-77.24,157.71,0.508
0.11,-57.82,-76.50,105.87,0.127,0.56,-59.01,-77.93,176.29,0.508
0.11,-58.36,-83.41,94.72,0.127,0.54,-58.33,-79.25,223.55,0.508
0.05,-58.14,-80.24,81.72,0.127,0.60,-58.97,-77.45,190.67,0.508
0.09,-57.33,-76.33,102.08,0.127,0.57,-58.85,-77.87,169.92,0.508
0.11,-57.10,-75.74,85.50,0.127,0.53,-58.37,-76.39,155.79,0.508
0.10,-56.90,-79.50,104.25,0.127,0.56,-59.43,-80.11,154.33,0.508
0.11,-56.64,-76.54,110.42,0.127,0.55,-58.39,-77.55,158.18,0.508
0.10,-58.05,-76.82,97.81,0.127,0.57,-59.10,-77.64,214.90,0.508
0.08,-57.97,-83.79,108.19,0.127,0.56,-59.06,-78.37,163.04,0.508
0.07,-58.63,-81.61,104.59,0.127,0.55,-58.60,-78.22,174.04,0.508
0.12,-57.71,-77.18,96.06,0.127,0.56,-58.42,-77.55,187.62,0.508
0.14,-56.91,-75.71,102.22,0.127,0.54,-58.99,-77.71,179.25,0.508
0.11,-56.35,-74.92,86.45,0.127,0.56,-59.52,-78.92,144.64,0.508
0.09,-56.84,-78.57,129.91,0.127,0.55,-59.43,-80.83,216.30,0.508
0.09,-56.90,-76.60,106.69,0.127,0.57,-58.80,-78.45,165.92,0.508
0.10,-56.74,-77.42,91.00,0.127,0.54,-59.28,-77.98,167.37,0.508
0.09,-58.37,-83.87,109.44,0.127,0.56,-59.61,-79.92,207.15,0.508
0.10,-57.13,-78.61,111.92,0.127,0.56,-58.40,-77.47,192.21,0.508
0.10,-56.99,-76.87,102.17,0.127,0.56,-59.12,-77.15,222.00,0.508
0.12,-57.28,-75.83,99.36,0.127,0.54,-59.43,-78.55,170.87,0.508
0.07,-56.15,-75.55,98.64,0.127,0.52,-58.55,-78.74,185.21,0.508
0.07,-57.88,-80.80,129.68,0.127,0.56,-59.26,-77.62,214.55,0.508
0.12,-57.35,-76.65,136.25,0.127,0.57,-58.52,-77.19,222.75,0.508
0.09,-56.26,-76.16,96.58,0.127,0.53,-59.11,-80.06,154.46,0.508
0.08,-57.98,-83.52,115.59,0.127,0.58,-58.49,-77.59,162.96,0.508
0.10,-56.67,-79.04,121.64,0.127,0.54,-59.73,-78.18,167.54,0.508
0.08,-57.80,-78.43,94.81,0.127,0.54,-58.61,-78.00,177.71,0.508
0.13,-57.61,-76.05,107.00,0.127,0.58,-58.87,-77.84,184.58,0.508
0.14,-55.66,-74.41,130.61,0.127,0.56,-59.06,-77.54,175.50,0.508
0.13,-56.70,-78.73,136.34,0.127,0.56,-58.83,-78.23,210.75,0.508
0.07,-57.33,-77.71,99.17,0.127,0.56,-59.62,-79.60,174.50,0.508
