A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance
2.33,-64.14,-98.05,34.54,2.3114,1.75,-62.23,-79.08,135.96,1.6256,2.18,-66.64,-89.13,170.12,1.8796,1.20,-54.97,-80.05,152.32,0.9779
2.43,-65.14,-94.22,66.71,2.3114,1.71,-60.00,-81.73,149.54,1.6256,1.98,-61.77,-77.73,127.59,1.8796,1.15,-55.82,-76.29,169.83,0.9779
2.52,-62.95,-93.53,43.13,2.3114,1.64,-61.62,-81.84,176.15,1.6256,1.98,-60.84,-73.99,188.67,1.8796,1.02,-56.01,-75.29,229.15,0.9779
2.97,-62.17,-80.62,240.12,2.3114,1.56,-62.53,-84.70,249.87,1.6256,2.08,-61.81,-81.98,180.80,1.8796,0.96,-57.21,-75.87,183.87,0.9779
3.01,-63.07,-88.13,217.12,2.3114,1.58,-63.25,-89.07,170.50,1.6256,2.46,-59.95,-81.41,152.05,1.8796,0.96,-55.17,-73.48,167.68,0.9779
3.05,-63.19,-85.05,223.06,2.3114,1.56,-61.03,-82.24,209.95,1.6256,2.10,-58.48,-76.88,169.29,1.8796,0.95,-56.16,-74.92,227.20,0.9779
2.93,-64.54,-83.23,235.50,2.3114,1.52,-59.71,-81.21,253.31,1.6256,2.01,-58.48,-74.01,161.82,1.8796,1.00,-57.14,-73.58,193.92,0.9779
2.44,-70.62,-92.84,191.67,2.3114,1.51,-59.76,-77.34,204.50,1.6256,1.85,-58.93,-76.64,155.57,1.8796,0.97,-55.65,-74.20,232.15,0.9779
2.81,-69.10,-89.07,185.44,2.3114,1.52,-59.70,-79.24,158.04,1.6256,1.86,-59.03,-73.11,166.36,1.8796,1.02,-55.33,-75.05,161.86,0.9779
2.91,-67.37,-88.20,224.06,2.3114,1.49,-58.43,-78.02,175.33,1.6256,1.87,-61.46,-77.09,218.00,1.8796,0.97,-55.50,-74.60,230.70,0.9779
2.68,-67.05,-87.94,191.75,2.3114,1.45,-58.65,-77.18,221.15,1.6256,2.04,-63.39,-74.41,192.50,1.8796,0.94,-55.99,-76.32,186.62,0.9779
2.75,-65.99,-88.76,176.87,2.3114,1.48,-58.31,-77.98,151.71,1.6256,2.13,-62.45,-75.81,171.42,1.8796,0.92,-57.59,-78.94,164.71,0.9779
2.94,-62.68,-86.04,161.85,2.3114,1.52,-59.63,-79.59,153.04,1.6256,1.89,-60.80,-75.63,224.50,1.8796,0.89,-58.20,-77.24,174.04,0.9779
2.89,-65.20,-81.17,219.94,2.3114,1.53,-59.86,-88.05,172.40,1.6256,2.13,-61.84,-77.08,264.50,1.8796,0.93,-57.85,-75.31,187.33,0.9779
2.81,-66.69,-88.11,287.58,2.3114,1.53,-59.30,-86.39,145.40,1.6256,2.01,-60.36,-77.69,194.30,1.8796,0.94,-60.11,-78.52,205.00,0.9779
2.96,-63.49,-79.63,245.62,2.3114,1.55,-60.40,-92.15,105.70,1.6256,2.09,-58.81,-75.32,220.80,1.8796,0.98,-59.72,-75.82,189.08,0.9779
2.71,-62.51,-83.55,250.94,2.3114,1.59,-63.22,-90.36,95.56,1.6256,2.04,-58.15,-76.81,212.40,1.8796,1.02,-61.73,-77.40,156.18,0.9779
2.28,-63.35,-94.06,123.17,2.3114,1.61,-61.80,-89.50,186.58,1.6256,1.98,-57.22,-77.37,174.00,1.8796,0.98,-61.53,-78.66,220.05,0.9779
2.26,-65.75,-92.44,138.67,2.3114,1.61,-62.38,-86.99,201.81,1.6256,1.93,-58.28,-74.02,189.08,1.8796,1.00,-59.06,-77.04,159.00,0.9779
2.27,-66.75,-90.00,201.00,2.3114,1.60,-63.65,-85.69,222.06,1.6256,1.99,-59.63,-75.49,218.15,1.8796,1.03,-58.59,-79.68,145.00,0.9779
2.20,-67.68,-92.15,180.67,2.3114,1.60,-63.55,-89.25,195.00,1.6256,2.04,-58.29,-77.54,163.37,1.8796,1.03,-58.89,-77.82,173.96,0.9779
2.23,-67.96,-89.45,120.81,2.3114,1.59,-60.53,-87.45,142.00,1.6256,2.02,-60.57,-78.83,173.87,1.8796,1.02,-59.37,-77.41,182.50,0.9779
2.20,-65.48,-89.80,160.94,2.3114,1.60,-59.62,-87.53,176.05,1.6256,2.07,-61.33,-79.01,243.87,1.8796,1.00,-59.28,-76.38,221.80,0.9779
2.20,-66.02,-90.50,115.69,2.3114,1.59,-61.36,-85.38,240.75,1.6256,1.98,-65.76,-92.80,63.67,1.8796,1.01,-60.31,-80.11,163.46,0.9779
2.26,-66.27,-88.79,186.08,2.3114,1.60,-63.20,-88.37,179.31,1.6256,1.87,-64.89,-99.50,33.85,1.8796,1.02,-59.73,-75.29,227.65,0.9779
2.16,-63.55,-91.53,87.00,2.3114,1.57,-62.32,-88.32,147.25,1.6256,1.89,-66.73,-90.61,144.37,1.8796,1.01,-59.88,-76.26,221.50,0.9779
2.56,-63.70,-85.25,130.10,2.3114,1.57,-60.20,-88.44,208.56,1.6256,1.89,-60.11,-76.88,269.50,1.8796,1.01,-58.90,-76.91,173.75,0.9779
2.18,-65.40,-87.94,108.10,2.3114,1.57,-60.82,-87.41,155.12,1.6256,1.87,-58.24,-77.28,262.00,1.8796,0.96,-56.54,-75.83,161.18,0.9779
2.13,-66.95,-91.16,74.56,2.3114,1.56,-61.22,-88.19,88.90,1.6256,1.93,-59.64,-79.81,249.37,1.8796,0.97,-57.50,-73.00,156.87,0.9779
2.09,-67.36,-94.57,98.31,2.3114,1.56,-59.81,-85.22,119.30,1.6256,1.93,-60.16,-90.33,155.06,1.8796,0.92,-56.75,-75.31,159.93,0.9779
2.17,-69.27,-90.08,171.62,2.3114,1.58,-58.73,-84.26,133.30,1.6256,1.92,-60.11,-80.17,254.56,1.8796,0.93,-55.59,-72.89,235.45,0.9779
2.17,-66.81,-83.49,232.31,2.3114,1.56,-58.20,-79.64,230.44,1.6256,1.84,-58.55,-74.50,225.45,1.8796,0.92,-57.37,-76.74,205.85,0.9779
2.17,-65.96,-81.26,343.42,2.3114,1.56,-59.52,-80.04,251.19,1.6256,1.81,-60.34,-73.55,233.80,1.8796,0.95,-56.92,-74.36,230.80,0.9779
2.16,-65.57,-89.02,74.70,2.3114,1.52,-57.68,-78.38,176.04,1.6256,1.83,-60.20,-74.88,228.90,1.8796,1.02,-57.30,-75.55,142.06,0.9779
2.14,-65.23,-91.86,68.56,2.3114,1.51,-56.99,-77.64,171.96,1.6256,1.98,-60.46,-78.18,216.70,1.8796,1.11,-57.94,-82.99,161.42,0.9779
2.09,-63.89,-89.89,6.75,2.3114,1.52,-58.48,-75.65,185.71,1.6256,1.96,-64.66,-95.20,61.55,1.8796,1.32,-57.28,-93.94,55.75,0.9779
2.18,-64.87,-87.02,209.25,2.3114,1.55,-60.34,-76.19,221.60,1.6256,2.21,-64.61,-80.94,226.69,1.8796,1.11,-54.71,-77.03,206.25,0.9779
2.17,-61.06,-83.97,129.44,2.3114,1.60,-57.73,-76.51,267.94,1.6256,2.42,-64.64,-78.82,346.92,1.8796,0.98,-56.28,-77.05,215.40,0.9779
2.14,-62.33,-80.88,253.19,2.3114,1.60,-61.58,-78.96,201.35,1.6256,2.38,-68.59,-83.24,210.75,1.8796,0.96,-58.70,-77.24,202.70,0.9779
2.11,-62.42,-81.71,241.12,2.3114,1.63,-61.77,-77.59,266.81,1.6256,2.09,-64.96,-80.30,242.75,1.8796,1.07,-58.91,-81.04,191.10,0.9779
2.18,-65.61,-89.73,111.15,2.3114,1.63,-62.20,-78.47,259.56,1.6256,1.98,-68.70,-79.47,201.80,1.8796,1.37,-58.75,-77.49,167.96,0.9779
2.18,-66.45,-96.42,57.05,2.3114,1.60,-61.71,-78.29,194.60,1.6256,1.91,-70.01,-96.00,77.81,1.8796,1.29,-59.63,-81.03,166.65,0.9779
2.17,-65.70,-93.84,59.60,2.3114,1.66,-61.11,-75.65,222.70,1.6256,2.21,-65.32,-88.92,176.44,1.8796,1.26,-59.94,-88.53,168.65,0.9779
2.13,-65.30,-92.83,37.31,2.3114,1.69,-60.06,-76.49,210.00,1.6256,2.13,-68.44,-88.27,248.75,1.8796,1.36,-59.46,-89.41,111.36,0.9779
2.36,-64.30,-94.69,22.85,2.3114,1.73,-58.88,-72.99,230.35,1.6256,2.21,-62.80,-80.36,237.87,1.8796,1.11,-57.00,-77.35,178.54,0.9779
2.19,-61.47,-88.07,77.75,2.3114,1.42,-60.92,-90.01,50.56,1.6256,2.16,-64.92,-81.37,298.58,1.8796,1.06,-57.38,-73.77,144.06,0.9779
2.33,-63.56,-98.17,9.50,2.3114,2.08,-59.17,-76.43,209.55,1.6256,2.14,-61.96,-74.77,281.56,1.8796,1.12,-57.92,-78.81,132.03,0.9779
2.17,-62.21,-92.93,58.69,2.3114,1.48,-58.32,-89.55,14.25,1.6256,2.29,-63.79,-77.83,263.44,1.8796,1.03,-58.08,-76.31,157.93,0.9779
2.74,-62.57,-77.91,218.60,2.3114,1.49,-58.36,-93.01,51.21,1.6256,2.54,-62.62,-81.39,247.25,1.8796,1.33,-58.14,-79.84,127.79,0.9779
2.79,-61.60,-90.87,86.75,2.3114,1.53,-59.66,-92.88,62.46,1.6256,1.92,-67.92,-90.85,142.25,1.8796,1.15,-57.54,-76.12,157.14,0.9779
2.38,-60.42,-75.79,286.25,2.3114,1.53,-59.38,-90.06,103.58,1.6256,1.91,-64.90,-78.46,248.87,1.8796,1.11,-58.59,-79.50,184.65,0.9779
2.76,-61.93,-75.53,255.37,2.3114,1.61,-60.27,-86.35,132.95,1.6256,1.89,-61.94,-73.57,278.56,1.8796,1.15,-57.82,-76.88,182.21,0.9779
2.69,-62.44,-73.87,229.85,2.3114,1.64,-59.71,-78.99,190.90,1.6256,1.84,-60.90,-79.04,140.57,1.8796,1.11,-58.68,-75.36,221.60,0.9779
2.64,-62.01,-75.15,280.87,2.3114,1.63,-58.97,-77.50,176.33,1.6256,1.89,-59.20,-76.35,217.05,1.8796,1.11,-58.57,-76.26,183.83,0.9779
2.65,-61.14,-75.57,222.30,2.3114,1.61,-60.42,-76.19,177.17,1.6256,1.86,-59.85,-76.92,208.60,1.8796,1.11,-57.22,-74.94,184.83,0.9779
2.73,-62.34,-74.47,283.25,2.3114,1.64,-59.06,-74.83,183.04,1.6256,1.88,-58.57,-73.41,231.00,1.8796,1.10,-57.60,-76.74,217.60,0.9779
2.69,-62.29,-74.96,221.35,2.3114,1.64,-58.47,-77.51,153.11,1.6256,1.86,-59.75,-74.42,282.87,1.8796,1.00,-57.79,-75.72,145.64,0.9779
2.14,-63.02,-76.46,262.81,2.3114,1.62,-59.68,-79.74,166.29,1.6256,1.90,-59.88,-73.86,189.12,1.8796,1.05,-56.75,-77.17,156.00,0.9779
2.73,-62.72,-77.04,249.56,2.3114,1.63,-59.73,-77.68,154.29,1.6256,2.01,-60.25,-78.54,200.45,1.8796,1.01,-57.79,-73.42,192.17,0.9779
2.69,-64.50,-77.58,206.05,2.3114,1.66,-58.69,-76.28,222.70,1.6256,2.06,-62.66,-91.57,93.12,1.8796,1.04,-57.05,-76.28,155.71,0.9779
2.63,-62.23,-75.84,216.80,2.3114,1.66,-59.64,-76.39,182.42,1.6256,2.11,-63.16,-82.66,133.00,1.8796,1.11,-58.36,-77.96,174.17,0.9779
2.69,-61.61,-77.47,172.21,2.3114,1.64,-58.50,-75.34,188.17,1.6256,2.12,-59.85,-77.60,200.80,1.8796,1.16,-60.82,-83.36,145.54,0.9779
2.77,-63.41,-78.78,187.55,2.3114,1.62,-58.68,-78.22,159.29,1.6256,1.86,-59.79,-75.52,222.70,1.8796,1.20,-60.19,-79.78,239.37,0.9779
2.81,-64.14,-79.89,200.80,2.3114,1.64,-57.67,-75.90,185.21,1.6256,1.78,-58.26,-73.80,164.18,1.8796,1.39,-65.52,-89.81,139.30,0.9779
2.78,-62.56,-93.45,51.88,2.3114,1.64,-58.29,-78.57,198.95,1.6256,1.77,-59.80,-73.89,168.54,1.8796,1.21,-62.08,-101.07,39.10,0.9779
2.82,-63.47,-79.86,206.15,2.3114,1.64,-58.59,-75.46,220.60,1.6256,1.74,-57.17,-74.93,129.47,1.8796,1.40,-62.45,-95.26,47.15,0.9779
2.78,-63.19,-87.01,211.69,2.3114,1.62,-59.32,-77.70,175.42,1.6256,1.78,-57.92,-72.12,129.94,1.8796,1.24,-63.48,-87.22,157.65,0.9779
2.61,-62.05,-79.38,201.80,2.3114,1.58,-59.71,-77.29,174.50,1.6256,1.82,-55.80,-74.13,126.39,1.8796,1.16,-65.15,-95.90,71.37,0.9779
2.58,-60.83,-76.34,217.10,2.3114,1.62,-58.25,-76.64,218.55,1.6256,1.80,-56.92,-74.06,165.71,1.8796,1.23,-64.00,-90.14,132.65,0.9779
2.47,-62.23,-81.74,179.05,2.3114,1.59,-59.19,-75.94,181.54,1.6256,1.74,-57.80,-75.08,104.27,1.8796,1.23,-62.41,-82.61,182.25,0.9779
2.40,-62.87,-89.98,115.45,2.3114,1.60,-57.82,-74.85,190.17,1.6256,1.77,-57.62,-72.69,146.72,1.8796,1.21,-61.02,-89.13,120.00,0.9779
2.26,-61.13,-84.97,184.25,2.3114,1.67,-58.95,-74.96,222.85,1.6256,1.80,-56.90,-75.42,139.53,1.8796,1.15,-59.66,-84.31,191.90,0.9779
2.40,-59.60,-85.58,149.04,2.3114,1.73,-58.72,-77.59,146.93,1.6256,1.82,-57.16,-76.13,124.83,1.8796,1.10,-62.85,-81.73,195.15,0.9779
2.36,-57.54,-91.08,103.62,2.3114,1.87,-58.01,-77.64,172.04,1.6256,1.85,-58.91,-74.69,112.40,1.8796,1.09,-61.04,-83.54,219.12,0.9779
2.85,-57.32,-82.19,169.08,2.3114,2.00,-59.82,-81.26,192.80,1.6256,1.87,-57.60,-76.09,102.68,1.8796,1.07,-59.31,-77.94,206.45,0.9779
2.26,-57.90,-81.94,169.92,2.3114,1.85,-59.02,-78.32,145.07,1.6256,1.88,-56.06,-73.72,117.22,1.8796,1.01,-58.23,-75.40,190.96,0.9779
2.28,-59.47,-85.93,185.00,2.3114,1.65,-57.31,-75.99,154.39,1.6256,1.87,-56.99,-76.35,138.22,1.8796,1.02,-60.46,-78.25,172.96,0.9779
2.27,-59.43,-92.54,90.80,2.3114,1.57,-57.92,-76.76,121.87,1.6256,1.93,-57.93,-76.76,159.25,1.8796,0.99,-59.24,-76.64,170.29,0.9779
2.11,-60.08,-95.86,40.90,2.3114,1.58,-56.81,-77.62,150.11,1.6256,1.94,-57.45,-80.50,104.31,1.8796,1.02,-56.59,-73.89,165.89,0.9779
2.25,-60.13,-76.97,178.33,2.3114,1.54,-56.65,-79.31,157.12,1.6256,1.93,-56.59,-77.08,137.69,1.8796,0.96,-56.12,-75.20,184.71,0.9779
2.24,-59.13,-77.80,173.50,2.3114,1.53,-56.21,-74.93,160.25,1.6256,1.94,-57.54,-76.54,137.91,1.8796,1.00,-54.19,-75.57,144.87,0.9779
3.20,-59.46,-78.51,209.35,2.3114,1.48,-57.09,-73.67,136.06,1.6256,1.88,-56.86,-74.74,144.03,1.8796,1.01,-56.33,-74.51,134.50,0.9779
2.57,-62.69,-88.73,153.50,2.3114,1.44,-58.84,-74.61,269.81,1.6256,1.89,-56.81,-74.65,145.03,1.8796,1.02,-56.51,-75.13,109.90,0.9779
2.39,-61.59,-91.17,84.55,2.3114,1.49,-56.43,-74.92,176.75,1.6256,1.91,-59.19,-77.25,132.25,1.8796,1.02,-55.66,-74.20,126.25,0.9779
2.55,-58.97,-82.80,170.45,2.3114,1.55,-56.43,-77.69,151.79,1.6256,2.00,-58.55,-81.38,144.68,1.8796,0.98,-56.17,-74.30,115.82,0.9779
2.60,-60.60,-89.80,174.06,2.3114,1.68,-55.74,-75.77,156.07,1.6256,2.45,-57.79,-77.78,139.29,1.8796,0.98,-57.03,-76.17,107.97,0.9779
2.54,-60.14,-85.78,171.90,2.3114,1.90,-56.47,-75.75,120.69,1.6256,2.08,-57.04,-74.52,154.64,1.8796,0.95,-56.94,-76.02,141.06,0.9779
2.46,-61.86,-84.62,221.25,2.3114,1.98,-57.25,-79.36,196.40,1.6256,1.92,-55.72,-74.02,163.25,1.8796,0.93,-58.58,-78.19,103.22,0.9779
2.53,-58.57,-82.52,207.06,2.3114,1.99,-58.83,-78.61,216.95,1.6256,1.87,-55.93,-76.29,111.35,1.8796,0.95,-57.22,-72.98,116.72,0.9779
2.53,-57.79,-77.05,330.50,2.3114,1.90,-55.66,-82.56,123.29,1.6256,1.78,-57.41,-72.56,167.43,1.8796,0.94,-57.28,-74.04,144.97,0.9779
2.45,-58.45,-86.30,139.30,2.3114,1.62,-55.33,-83.74,123.18,1.6256,1.75,-57.98,-74.40,126.22,1.8796,0.99,-57.66,-77.63,186.08,0.9779
2.42,-58.37,-78.04,133.50,2.3114,1.49,-58.65,-75.12,180.37,1.6256,1.74,-58.54,-74.00,124.53,1.8796,1.06,-57.52,-82.32,127.09,0.9779
2.60,-58.10,-79.51,159.33,2.3114,1.47,-57.40,-72.84,145.69,1.6256,1.69,-58.80,-75.10,161.82,1.8796,1.11,-57.55,-86.41,96.71,0.9779
2.35,-61.35,-78.43,253.75,2.3114,1.42,-57.25,-75.67,190.00,1.6256,1.71,-59.52,-73.25,146.81,1.8796,1.13,-56.84,-78.51,145.04,0.9779
2.47,-65.43,-85.34,177.37,2.3114,1.43,-56.40,-74.20,232.40,1.6256,1.73,-58.50,-74.64,146.03,1.8796,1.07,-58.79,-78.25,154.21,0.9779
2.49,-63.98,-77.10,349.58,2.3114,1.43,-57.37,-73.98,285.44,1.6256,1.71,-59.14,-72.74,168.14,1.8796,1.09,-58.73,-88.74,141.75,0.9779
2.48,-67.44,-85.69,185.69,2.3114,1.46,-57.86,-76.43,183.21,1.6256,1.74,-58.35,-75.43,164.89,1.8796,1.21,-60.22,-83.31,138.08,0.9779
2.52,-68.19,-96.76,53.75,2.3114,1.49,-57.36,-76.90,223.15,1.6256,1.77,-58.19,-74.20,146.03,1.8796,1.26,-59.10,-79.28,150.08,0.9779
2.54,-62.42,-82.74,191.50,2.3114,1.49,-57.51,-75.12,203.65,1.6256,1.75,-58.44,-72.66,146.19,1.8796,1.16,-57.60,-74.78,186.67,0.9779
2.54,-61.75,-84.56,159.40,2.3114,1.64,-57.05,-74.09,284.00,1.6256,1.80,-60.16,-73.58,165.32,1.8796,1.13,-58.20,-76.20,182.54,0.9779
2.78,-67.25,-88.21,168.37,2.3114,1.83,-57.45,-76.38,145.89,1.6256,1.87,-59.55,-72.98,165.21,1.8796,1.22,-60.24,-77.97,214.95,0.9779
2.48,-60.66,-75.72,220.25,2.3114,1.67,-56.91,-75.74,146.96,1.6256,1.99,-60.92,-75.94,216.60,1.8796,1.02,-57.96,-76.36,219.50,0.9779
2.52,-63.51,-80.63,227.56,2.3114,1.62,-57.28,-75.53,180.75,1.6256,2.04,-59.39,-77.92,267.75,1.8796,1.01,-61.22,-80.45,206.85,0.9779
2.48,-71.38,-86.55,202.12,2.3114,1.63,-58.04,-78.14,173.50,1.6256,1.94,-60.33,-81.67,151.17,1.8796,0.99,-59.47,-90.45,101.08,0.9779
2.52,-62.59,-78.76,206.30,2.3114,1.59,-58.05,-77.04,261.25,1.6256,1.87,-57.88,-76.06,198.45,1.8796,1.08,-59.11,-90.76,40.79,0.9779
2.62,-65.79,-85.13,201.69,2.3114,1.57,-57.81,-74.43,265.62,1.6256,1.82,-57.29,-72.84,164.04,1.8796,1.38,-60.55,-78.17,253.69,0.9779
2.53,-65.35,-79.59,322.25,2.3114,1.55,-58.96,-76.02,239.62,1.6256,1.82,-57.72,-74.49,165.11,1.8796,1.36,-60.16,-77.88,189.00,0.9779
2.87,-66.65,-80.52,236.94,2.3114,1.57,-59.36,-76.37,210.90,1.6256,1.78,-58.27,-76.74,218.10,1.8796,1.71,-59.90,-87.71,157.05,0.9779
2.63,-64.69,-76.79,215.20,2.3114,1.60,-59.68,-76.09,221.60,1.6256,1.81,-57.35,-75.04,228.50,1.8796,1.33,-61.75,-82.62,232.12,0.9779
2.71,-67.35,-84.68,230.31,2.3114,1.60,-59.03,-77.82,163.71,1.6256,1.94,-59.46,-74.44,188.25,1.8796,1.33,-61.66,-80.31,192.60,0.9779
2.53,-71.43,-89.01,261.08,2.3114,1.57,-60.99,-78.88,156.46,1.6256,2.19,-61.75,-79.91,262.06,1.8796,1.63,-63.98,-88.88,119.50,0.9779
2.59,-64.28,-78.18,273.06,2.3114,1.58,-59.27,-80.17,175.62,1.6256,2.03,-63.64,-86.72,177.20,1.8796,1.16,-61.87,-99.90,40.30,0.9779
2.45,-64.56,-90.62,76.20,2.3114,1.56,-60.06,-81.80,142.75,1.6256,1.96,-59.76,-89.07,73.33,1.8796,1.26,-60.72,-88.05,208.31,0.9779
2.41,-66.59,-90.02,157.94,2.3114,1.62,-58.03,-80.00,141.37,1.6256,2.01,-57.89,-75.34,185.46,1.8796,1.61,-56.84,-89.94,39.75,0.9779
2.66,-63.06,-82.22,212.56,2.3114,1.60,-60.29,-85.30,89.54,1.6256,2.11,-60.37,-82.11,146.15,1.8796,1.72,-58.19,-75.35,155.29,0.9779
2.91,-62.94,-76.31,222.20,2.3114,1.62,-59.25,-87.66,138.85,1.6256,2.25,-60.58,-76.78,175.62,1.8796,1.68,-58.69,-74.62,185.75,0.9779
2.41,-63.83,-83.51,181.25,2.3114,1.62,-58.57,-89.40,129.50,1.6256,2.20,-56.81,-76.97,178.87,1.8796,1.14,-60.65,-92.29,29.17,0.9779
2.34,-62.63,-80.34,223.37,2.3114,1.63,-59.57,-88.75,153.00,1.6256,2.60,-59.11,-74.95,276.75,1.8796,1.31,-58.74,-76.11,217.00,0.9779
2.31,-66.87,-86.21,130.45,2.3114,1.61,-59.45,-81.19,186.65,1.6256,2.06,-60.38,-83.91,180.40,1.8796,1.62,-61.52,-78.68,160.50,0.9779
2.23,-64.56,-88.18,156.87,2.3114,1.58,-61.14,-75.04,180.87,1.6256,2.10,-60.11,-83.82,139.71,1.8796,1.40,-57.80,-78.17,211.20,0.9779
2.16,-66.41,-90.69,67.00,2.3114,1.60,-57.52,-75.25,157.14,1.6256,2.09,-60.71,-89.71,132.95,1.8796,1.16,-56.75,-76.16,220.30,0.9779
2.10,-64.37,-98.21,94.33,2.3114,1.67,-60.84,-78.38,208.75,1.6256,2.00,-60.95,-95.65,34.35,1.8796,1.13,-60.54,-84.50,183.90,0.9779
2.25,-63.28,-91.43,118.87,2.3114,1.68,-56.57,-76.59,218.95,1.6256,2.15,-59.11,-78.21,198.60,1.8796,1.12,-58.36,-79.52,207.95,0.9779
2.33,-63.30,-82.18,181.00,2.3114,1.66,-57.14,-76.04,211.65,1.6256,2.09,-56.67,-77.00,181.50,1.8796,1.14,-58.61,-90.22,144.95,0.9779
2.27,-62.91,-84.55,158.15,2.3114,1.59,-57.76,-78.21,196.40,1.6256,1.93,-59.79,-91.64,14.80,1.8796,1.02,-59.33,-79.36,260.31,0.9779
2.27,-66.53,-85.39,212.50,2.3114,1.67,-57.47,-78.47,208.45,1.6256,2.17,-58.64,-78.99,206.65,1.8796,0.91,-57.27,-79.26,124.87,0.9779
2.27,-64.68,-90.85,101.25,2.3114,1.68,-60.46,-79.48,200.70,1.6256,2.10,-56.57,-79.64,164.46,1.8796,0.92,-57.73,-73.26,163.04,0.9779
2.29,-66.67,-97.75,49.56,2.3114,1.68,-63.40,-80.86,174.70,1.6256,2.19,-58.38,-75.19,276.44,1.8796,0.96,-57.57,-77.08,183.46,0.9779
2.78,-64.96,-79.35,198.10,2.3114,1.76,-59.45,-79.59,249.50,1.6256,1.96,-56.43,-77.08,212.95,1.8796,1.02,-58.49,-84.02,200.50,0.9779
2.92,-62.79,-81.57,190.75,2.3114,1.87,-58.69,-75.62,218.50,1.6256,1.99,-56.65,-75.13,226.10,1.8796,1.04,-56.29,-74.70,199.70,0.9779
2.88,-62.97,-82.64,220.75,2.3114,1.71,-59.65,-86.90,88.79,1.6256,1.92,-56.53,-74.72,222.50,1.8796,0.99,-56.71,-75.97,157.83,0.9779
2.95,-65.29,-81.14,223.62,2.3114,2.10,-59.21,-89.06,84.70,1.6256,1.98,-56.58,-74.86,203.75,1.8796,0.98,-56.57,-74.81,287.19,0.9779
2.90,-61.77,-78.39,180.65,2.3114,2.16,-62.45,-89.12,138.15,1.6256,1.98,-56.49,-76.65,219.25,1.8796,0.96,-56.14,-76.76,207.95,0.9779
2.89,-62.98,-77.64,203.10,2.3114,2.13,-59.50,-83.80,185.00,1.6256,2.05,-56.90,-75.92,184.83,1.8796,0.94,-56.45,-75.71,163.61,0.9779
2.89,-61.71,-79.51,203.45,2.3114,2.05,-61.13,-81.26,184.90,1.6256,2.07,-59.42,-83.34,154.50,1.8796,0.93,-57.41,-77.96,209.90,0.9779
2.88,-62.36,-81.12,165.60,2.3114,1.93,-62.12,-84.59,166.10,1.6256,2.22,-58.97,-79.52,194.55,1.8796,0.98,-57.58,-78.40,211.20,0.9779
2.83,-62.53,-78.43,257.81,2.3114,1.84,-62.67,-90.26,154.06,1.6256,2.19,-57.59,-76.36,222.80,1.8796,1.02,-57.31,-79.09,186.65,0.9779
2.49,-71.85,-97.23,78.25,2.3114,1.69,-64.40,-89.21,127.95,1.6256,2.20,-58.03,-75.77,184.42,1.8796,0.98,-57.79,-75.50,221.40,0.9779
2.87,-65.76,-90.02,167.69,2.3114,1.80,-59.75,-77.31,259.06,1.6256,2.19,-55.52,-73.34,231.55,1.8796,0.99,-57.83,-75.63,190.50,0.9779
2.20,-65.93,-100.10,34.00,2.3114,1.86,-60.95,-81.52,235.87,1.6256,2.21,-59.08,-75.81,226.55,1.8796,1.00,-56.88,-77.64,254.75,0.9779
2.57,-67.62,-90.08,159.87,2.3114,1.61,-64.59,-92.63,115.62,1.6256,2.12,-59.18,-77.34,210.85,1.8796,1.01,-55.71,-75.40,226.70,0.9779
2.24,-71.43,-103.00,28.06,2.3114,1.44,-62.09,-98.93,49.15,1.6256,2.05,-58.79,-76.93,204.80,1.8796,1.02,-54.76,-73.66,231.70,0.9779
2.21,-68.07,-98.02,72.62,2.3114,1.50,-63.93,-94.38,93.06,1.6256,2.05,-57.83,-75.54,148.86,1.8796,1.01,-55.50,-75.04,193.00,0.9779
2.69,-62.91,-79.32,257.06,2.3114,1.48,-60.20,-99.50,32.50,1.6256,2.05,-61.42,-77.18,152.43,1.8796,1.02,-55.50,-76.59,169.12,0.9779
2.44,-64.71,-97.18,26.19,2.3114,1.91,-60.45,-85.37,186.30,1.6256,2.06,-59.14,-80.00,141.50,1.8796,1.02,-57.51,-75.54,216.00,0.9779
2.60,-64.52,-89.78,129.12,2.3114,1.80,-63.45,-83.71,197.50,1.6256,2.05,-58.45,-84.41,128.89,1.8796,1.05,-56.01,-75.77,186.75,0.9779
2.67,-62.48,-85.24,152.75,2.3114,1.80,-63.89,-89.46,119.00,1.6256,1.96,-59.24,-92.78,48.25,1.8796,1.04,-56.15,-75.13,161.89,0.9779
2.69,-64.32,-84.87,219.56,2.3114,1.56,-62.03,-93.90,57.00,1.6256,2.51,-58.24,-89.54,64.25,1.8796,1.01,-57.04,-74.98,152.71,0.9779
2.67,-67.26,-83.99,221.37,2.3114,1.51,-63.23,-94.50,82.31,1.6256,2.28,-58.53,-74.72,124.75,1.8796,1.02,-55.62,-74.03,224.60,0.9779
2.81,-65.22,-84.13,167.35,2.3114,1.50,-62.44,-97.22,62.10,1.6256,2.60,-59.20,-77.37,181.83,1.8796,1.03,-55.59,-75.94,142.36,0.9779
