A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance
1.63,-57.99,-77.51,127.25,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-56.82,-76.42,179.00,1.5112999999999999,1.18,-56.32,-74.22,140.97,1.2191999999999998
1.62,-56.70,-73.60,125.64,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-57.12,-75.65,142.61,1.5112999999999999,1.17,-55.68,-75.39,142.44,1.2191999999999998
1.62,-56.64,-74.84,105.32,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-57.00,-77.69,144.32,1.5112999999999999,1.16,-56.86,-75.90,132.03,1.2191999999999998
1.64,-56.92,-73.51,127.28,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.34,-78.33,148.00,1.5112999999999999,1.18,-55.79,-74.91,102.55,1.2191999999999998
1.64,-56.61,-74.01,139.81,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-56.79,-74.47,186.58,1.5112999999999999,1.18,-56.15,-74.27,126.44,1.2191999999999998
1.62,-57.30,-76.29,111.86,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-58.93,-76.74,208.60,1.5112999999999999,1.17,-56.47,-76.25,132.19,1.2191999999999998
1.61,-57.80,-80.18,101.85,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.41,-74.95,186.87,1.5112999999999999,1.17,-56.79,-78.02,129.72,1.2191999999999998
1.59,-58.44,-78.28,108.42,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-57.77,-75.58,224.15,1.5112999999999999,1.19,-56.39,-75.45,135.00,1.2191999999999998
1.64,-56.81,-73.86,142.25,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-56.74,-75.26,221.40,1.5112999999999999,1.18,-56.16,-75.11,137.16,1.2191999999999998
1.66,-56.75,-72.97,143.78,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.00,-76.74,197.95,1.5112999999999999,1.18,-55.84,-74.20,113.32,1.2191999999999998
1.58,-58.14,-77.80,126.06,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-56.51,-73.95,226.85,1.5112999999999999,1.18,-56.73,-76.35,107.35,1.2191999999999998
1.64,-57.12,-74.02,141.94,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-58.30,-74.01,191.04,1.5112999999999999,1.19,-55.88,-75.54,111.25,1.2191999999999998
1.62,-58.01,-75.01,124.06,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-58.04,-73.94,188.67,1.5112999999999999,1.19,-55.88,-76.14,138.37,1.2191999999999998
1.63,-57.97,-79.93,110.64,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-56.64,-76.93,175.04,1.5112999999999999,1.18,-55.61,-76.61,138.56,1.2191999999999998
1.62,-57.11,-76.54,150.32,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.36,-77.43,152.14,1.5112999999999999,1.20,-55.74,-73.90,104.39,1.2191999999999998
1.61,-58.01,-76.03,119.97,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.04,-75.08,184.83,1.5112999999999999,1.18,-56.23,-75.31,91.48,1.2191999999999998
1.61,-57.04,-74.10,144.87,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-57.39,-75.43,172.33,1.5112999999999999,1.18,-55.89,-74.04,126.64,1.2191999999999998
1.58,-56.81,-74.23,166.29,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.45,-77.74,145.79,1.5112999999999999,1.18,-56.38,-77.19,135.12,1.2191999999999998
1.64,-56.61,-73.76,140.34,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-57.31,-75.69,178.00,1.5112999999999999,1.18,-57.03,-77.25,131.72,1.2191999999999998
1.57,-57.93,-74.37,129.56,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.87,-56.81,-76.66,177.00,1.5112999999999999,1.15,-56.64,-76.54,117.36,1.2191999999999998
1.62,-56.66,-73.07,145.91,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.88,-58.35,-74.20,184.42,1.5112999999999999,1.17,-55.66,-76.55,134.12,1.2191999999999998
1.63,-57.73,-77.23,96.87,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.85,-58.60,-76.00,180.62,1.5112999999999999,1.16,-55.81,-75.16,138.69,1.2191999999999998
1.58,-56.51,-73.70,162.93,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.85,-57.82,-75.76,135.06,1.5112999999999999,1.16,-56.60,-73.56,142.53,1.2191999999999998
1.60,-58.02,-75.92,149.00,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-58.90,-75.09,155.43,1.5112999999999999,1.18,-56.76,-74.39,127.06,1.2191999999999998
1.61,-58.07,-76.84,125.25,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-58.58,-75.90,145.07,1.5112999999999999,1.16,-56.78,-74.98,141.53,1.2191999999999998
1.63,-56.82,-76.71,159.07,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-58.50,-77.83,129.97,1.5112999999999999,1.18,-56.83,-74.98,111.28,1.2191999999999998
1.59,-58.18,-76.64,111.64,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-58.33,-79.43,159.62,1.5112999999999999,1.18,-56.44,-74.50,104.05,1.2191999999999998
1.60,-56.75,-74.39,162.04,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-58.02,-76.22,147.61,1.5112999999999999,1.16,-57.54,-77.09,92.05,1.2191999999999998
1.58,-56.69,-74.83,162.93,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.85,-57.19,-75.75,153.57,1.5112999999999999,1.17,-56.31,-74.46,126.36,1.2191999999999998
1.64,-57.77,-76.48,120.86,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.93,-57.43,-76.61,149.43,1.5112999999999999,1.17,-57.12,-79.96,107.39,1.2191999999999998
1.59,-57.72,-76.04,134.56,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.88,-57.98,-77.40,120.19,1.5112999999999999,1.16,-57.18,-80.50,107.75,1.2191999999999998
1.59,-57.90,-76.34,126.06,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.86,-57.42,-75.07,139.59,1.5112999999999999,1.17,-56.72,-76.73,137.22,1.2191999999999998
1.62,-57.97,-72.55,169.75,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-58.23,-77.38,118.81,1.5112999999999999,1.16,-57.39,-76.34,156.57,1.2191999999999998
1.63,-58.43,-78.68,139.57,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-59.33,-76.69,134.87,1.5112999999999999,1.18,-56.92,-75.23,100.80,1.2191999999999998
1.57,-57.88,-76.06,130.66,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.38,-73.24,162.61,1.5112999999999999,1.15,-58.09,-76.91,113.31,1.2191999999999998
